COD_ENCUESTADO,Nombre Campus,NIVEL ACTUAL,Clave de carrera,Ciclo,IND_GEA,IND_DELEGADO,CANT_CURSOS_MATRICU_SIN_INGLES,UOD_depostista_ind_deportista,NPS,MEDIA_GMEAN,MEDIA_MEDIA,MODA_MEDIA,HMEAN_GMEAN,MODA_MIN,MAX_MIN,MEDIA_MIN,MODA_PESO_GMEAN,MIN_MAX,MODA_VARIATION,MEDIANA_MIN,MIN_KURTOSIS,HMEAN_MIN,GMEAN_MIN
29252,1,2,111,8,1,0,3,0,2,2.3757114185900003,2.3943297912599997,2.66666666667,2.04173595026,2,4,1.9883268482499998,1.3866797508500002,1,0.176776695297,2.0,-3.0,1.63955342903,1.81182208445
16307,2,1,18,2,0,0,4,0,2,2.79510935324,2.8125700232499997,3.1578947368400003,2.45112888365,2,3,2.38095238095,1.5634744137399998,2,0.154560308258,2.0,14.0555555556,2.0275862069,2.24619199792
6409,4,1,3,1,0,0,5,0,1,2.6962524654799997,2.6962524654799997,3.0,2.26592178771,3,4,2.6962524654799997,1.36686390533,1,0.0,3.0,-3.0,2.26592178771,2.5031080827700003
8386,3,1,29,1,0,0,4,0,2,3.22993468476,3.24986484185,3.66666666667,2.87837521071,3,4,2.6962524654799997,1.95682125191,1,0.128564869307,3.0,-3.0,2.26592178771,2.5031080827700003
1280,4,1,5,5,0,0,6,0,1,2.66991967886,2.67232754446,3.0,2.31674433367,3,4,2.51833740831,1.5040001151700002,1,0.0,3.0,-3.0,2.1182563659900002,2.33293857002
4174,2,1,31,2,0,1,5,0,2,2.9033450778400005,2.9116880156400002,3.0,2.62148166215,3,4,2.59047619048,1.5781355659,1,0.0,3.0,-3.0,2.28260869565,2.45575910495
22418,2,1,3,1,0,0,3,0,3,3.24234862785,3.2479819174099998,4.0,2.8626735819099998,4,4,3.06002928258,1.95267398091,1,0.0,3.0,-3.0,2.62692307692,2.87189584664
21856,2,1,12,3,0,0,7,0,3,2.68991787759,2.6901412314399997,3.0,2.3007130023599998,3,4,2.6428571428599996,1.48255472317,1,0.0,3.0,-3.0,2.19607843137,2.43920751503
21160,4,1,31,8,0,1,5,0,2,3.5137037037,3.5137037037,4.0,3.24389267121,4,4,3.5137037037,2.55703703704,1,0.0,4.0,-3.0,3.24389267121,3.40525877168
18826,4,1,11,2,0,0,5,0,1,2.7219917012400003,2.7219917012400003,3.0,2.3350827614,3,4,2.7219917012400003,1.4128630705399998,1,0.0,3.0,-3.0,2.3350827614,2.5494383209400002
22800,1,1,26,3,0,0,5,0,3,3.24161112011,3.2579432963,3.44444444444,2.9269790668799995,2,4,2.8,1.9430696895500001,3,0.198852064612,2.0,1.5,2.4128113878999997,2.63901582155
21425,3,1,25,6,0,0,6,0,3,3.31946720453,3.36257561115,3.5,2.91293696881,3,4,2.82587064677,1.9410400915400001,1,0.14285714285700002,3.0,-3.0,2.22304147465,2.5528815797599997
21222,3,1,5,5,0,1,7,0,2,2.7279289578900006,2.72854392874,3.0,2.36613407246,3,4,2.64739884393,1.55249230282,1,0.0,3.0,-3.0,2.3350827614,2.51211526071
140,3,1,3,2,0,0,5,0,3,3.6794195250699997,3.6794195250699997,4.0,3.4054661175599996,4,4,3.6794195250699997,3.1222515391400005,1,0.0,4.0,-3.0,3.4054661175599996,3.57805227927
15544,2,1,14,1,0,0,6,0,2,2.7882785152599996,2.7910526205400004,3.0909090909099994,2.44974507994,3,3,2.5873015873,1.64943116539,1,0.0930081664755,3.0,-3.0,2.2617801047099997,2.46914244795
15779,3,1,3,3,0,1,8,0,3,3.1255778274400003,3.15552991462,3.3947368421099995,2.79080352093,2,4,2.5588235294099997,1.89720723027,4,0.197484328726,2.5,6.96544480983,2.18867924528,2.42885146432
22815,3,1,17,4,0,0,5,0,2,3.5581874356300003,3.5581874356300003,4.0,3.34923828686,4,4,3.5581874356300003,2.58290422245,1,0.0,4.0,-3.0,3.34923828686,3.4730413517300005
15431,3,1,13,3,0,0,7,0,3,2.9729212536,2.98799245957,3.5,2.57580404071,3,4,2.47368421053,1.6512016253100001,1,0.14285714285700002,3.0,-3.0,2.052,2.2765146676
15908,3,1,7,1,0,0,5,0,3,3.19938500672,3.2375775964999995,3.5,2.82144115765,3,4,2.7339743589700003,1.98259588414,4,0.14285714285700002,3.0,-0.666666666667,2.22304147465,2.5528815797599997
7470,4,1,2,1,0,0,5,0,1,2.7269553453900004,2.74986572455,3.0769230769200004,2.38232185815,2,2,2.0,1.41973305236,2,0.2,2.0,8.083333333330001,1.8099352051800002,2.0
20292,2,1,12,1,0,0,3,0,1,2.8548568202399998,2.86102379284,3.14285714286,2.53804363316,3,4,2.6578947368400003,1.7134824280399998,1,0.111340442854,3.0,-3.0,2.32653061224,2.5178846152400003
30256,3,2,110,1,0,0,4,0,2,2.9117607843,2.92059209616,3.25,2.50366192071,3,4,2.50574712644,1.5074813346200002,2,0.13323467750499998,3.0,3.14285714286,2.1219512195099997,2.33287182033
23188,3,1,12,3,0,0,7,0,0,2.53348161906,2.54675893944,2.7142857142900003,2.10534120778,2,4,2.19093078759,1.2099804617799998,1,0.166435666325,2.0,-3.0,1.8099352051800002,2.00402413152
30984,3,2,101,9,0,0,2,0,2,3.06180200955,3.0870573380299997,3.33333333333,2.7189161134400006,3,4,2.77514792899,1.99859444521,1,0.141421356237,3.0,-3.0,2.41975897864,2.61829801161
262,4,1,25,4,0,1,4,0,2,2.83432827597,2.83905639418,3.1,2.53813518778,3,3,2.65957446809,1.5874262197100002,2,0.09677419354839999,3.0,5.11111111111,2.39186691312,2.5556733604799997
4108,1,1,5,1,0,0,4,0,3,3.48084653871,3.49606528709,4.0,3.1932822699,4,4,3.1702127659599997,2.48677008301,1,0.0,3.0,-3.0,2.7529711375200003,2.99404687551
17452,2,1,16,3,0,0,5,0,1,2.83041804703,2.8427454121599998,3.2,2.49350528174,3,4,2.34900990099,1.61136781528,1,0.125,2.0,-3.0,1.9909650924000002,2.18172183434
31820,3,2,103,2,0,0,5,0,3,3.11950193954,3.1363353159,3.5,2.78385200167,3,4,2.77514792899,1.80648115958,1,0.14285714285700002,3.0,-3.0,2.41975897864,2.61829801161
8861,3,1,17,4,0,1,6,0,3,3.66701680672,3.66701680672,4.0,3.43166115951,4,4,3.66701680672,3.0714285714300003,1,0.0,4.0,-3.0,3.43166115951,3.5754497746199996
23570,3,1,6,5,0,1,5,0,2,2.7637052578099994,2.77806683141,3.1304347826099996,2.41588522398,3,3,2.29702970297,1.58168386597,3,0.10758287072799999,2.0,13.870579760899998,1.9314741035900003,2.12636144415
905,4,1,13,1,0,0,7,0,3,3.30404487449,3.3116302922900003,3.66666666667,2.96798539482,3,4,2.95535714286,1.92107820155,3,0.128564869307,3.0,1.2,2.5756995017200004,2.78996512329
11997,3,1,25,8,1,0,5,0,1,2.8041600496900005,2.8661778121900006,2.66666666667,2.44864688689,1,4,2.2,1.18398954247,1,0.467707173347,2.0,-3.0,1.7391304347799998,1.96630722164
6315,4,1,31,2,1,0,6,0,2,2.88109431054,2.88717126682,3.0666666666699998,2.54964189165,3,3,2.61940298507,1.6805019842,3,0.0813403779733,3.0,2.65384615385,2.2819672131099997,2.47726407676
19747,2,1,28,1,0,0,4,0,3,3.33729115964,3.35604107626,4.0,2.8461130536000003,4,4,2.875,2.51813089171,1,0.0,3.5,-3.0,2.0869565217400003,2.50206680972
7522,4,1,31,3,0,0,5,0,3,2.96565198321,2.98364840119,3.5714285714300003,2.56799097275,3,4,2.47368421053,1.7213701601900002,1,0.138564064606,3.0,-3.0,2.052,2.2765146676
17939,3,1,25,3,0,0,5,0,2,2.9220858155,2.9655567286799998,3.30769230769,2.60808812457,2,3,1.9883268482499998,1.8253701143599999,2,0.183116462186,2.0,8.083333333330001,1.63955342903,1.81182208445
3499,2,1,32,1,0,0,6,0,3,3.5137037037,3.5137037037,4.0,3.24389267121,4,4,3.5137037037,2.55703703704,1,0.0,4.0,-3.0,3.24389267121,3.40525877168
20594,3,1,5,1,0,0,5,0,3,3.34634587762,3.37403615931,3.66666666667,3.04878262982,3,4,2.7823529411799997,2.71886814629,1,0.128564869307,3.0,-3.0,2.46079613993,2.6500742735599996
5086,1,1,1,3,0,1,6,0,3,2.94189531922,2.9509443121599994,3.5,2.5125130939400004,3,4,2.6919191919200003,1.5899992331600001,1,0.14285714285700002,3.0,-3.0,2.32146709817,2.5389363765
19443,3,1,5,7,1,0,4,0,2,2.83064056837,2.85579140166,3.27272727273,2.49650271892,3,3,2.1379310344799998,1.77479595428,1,0.136082763488,2.0,-3.0,1.75757575758,1.9536762041599998
31273,1,2,107,1,0,0,3,0,2,2.5756487970599995,2.59744376348,2.83333333333,2.2119076935299997,2,3,2.0,1.3211821074299999,1,0.195095575903,2.0,-3.0,1.7142857142899999,1.8612097182
31555,1,2,101,2,0,0,4,0,3,3.0920200648400002,3.10200544201,3.5,2.7400623836299998,3,4,2.8533094812199997,1.8395492401599998,1,0.14285714285700002,3.0,-3.0,2.5151856018000003,2.7056639614099995
13642,4,1,21,6,0,0,6,0,1,2.55753186887,2.56448378765,3.0,2.28118253228,3,3,2.34900990099,1.5065686230500002,1,0.0,2.0,-3.0,1.9909650924000002,2.18172183434
9171,3,1,14,5,0,0,5,0,2,2.70875816041,2.71115476945,3.0,2.38372269252,3,3,2.5714285714300003,1.84945153021,1,0.0,3.0,-3.0,2.21052631579,2.4199432491499997
15326,3,1,25,3,0,0,3,0,3,3.6751824817500003,3.6751824817500003,4.0,3.4683544303800007,4,4,3.6751824817500003,3.0656934306599997,1,0.0,4.0,-3.0,3.4683544303800007,3.59287872075
26448,1,2,101,9,0,0,4,0,2,2.55858995745,2.5656311346500003,2.77777777778,2.21846044935,2,3,2.33333333333,1.32325417371,2,0.149666295471,2.0,4.125,2.0,2.18224727194
16509,2,1,5,1,0,1,4,0,3,3.83636261324,3.83970976253,4.0,3.6907810108800008,4,4,3.6794195250699997,3.5339787996699994,4,0.0,4.0,-2.0,3.4054661175599996,3.57805227927
21447,3,1,5,1,0,0,5,0,2,2.7226137869400002,2.7305692006099997,3.25,2.3678143207700004,3,4,2.48087431694,1.6682334475799998,1,0.13323467750499998,3.0,-3.0,2.1487279843400002,2.33455582572
22161,4,1,22,3,0,1,6,0,3,3.39178655812,3.41357911367,3.75,3.05741131527,3,4,2.81952662722,2.3910867489900003,1,0.115470053838,3.0,-3.0,2.41572364503,2.64012292565
30903,3,2,105,1,0,0,2,0,3,2.91306536393,2.9173702614,3.25,2.45993385167,3,4,2.7339743589700003,1.44509547282,1,0.13323467750499998,3.0,-3.0,2.32146709817,2.57726559286
2539,3,1,7,1,0,0,4,0,1,2.58183151947,2.58669003235,2.72727272727,2.25198507114,2,3,2.24615384615,1.27190949058,2,0.163299316186,2.0,6.1,1.82669789227,2.04026498553
26839,3,2,107,4,0,0,4,0,2,2.94792039496,2.96103993606,3.25,2.62751214142,3,4,2.77514792899,1.89240640534,1,0.13323467750499998,3.0,-3.0,2.40131940627,2.61671200716
22213,1,1,34,1,0,0,4,0,2,3.5088143071199993,3.5115288811300003,4.0,3.1842904414200004,4,4,3.34146341463,2.6416344024200002,1,0.0,4.0,-3.0,2.92277227723,3.17044671112
30313,2,2,105,4,0,0,2,0,3,3.53267440961,3.5431431504300006,3.75,3.21195557477,3,4,3.1,2.47164008247,1,0.115470053838,3.0,-3.0,2.60869565217,2.89584623647
23565,3,1,31,6,1,1,6,0,3,3.0808656829100003,3.0957060836799997,3.25,2.74854905809,2,4,2.8,1.69684065753,2,0.18311354945,3.0,7.090909090910001,2.44970414201,2.6557323991099997
8768,3,1,25,4,0,0,7,0,3,3.5956070437,3.59656161438,4.0,3.32369772705,4,4,3.5137037037,2.82554646476,1,0.0,4.0,-3.0,3.24389267121,3.40525877168
8910,1,1,33,2,0,0,6,0,3,3.18046950842,3.18610320244,3.5,2.92649672505,3,4,2.88888888889,1.82624197051,2,0.14285714285700002,3.0,-2.0,2.76923076923,2.83055726593
32030,1,2,100,3,0,0,2,0,3,3.04619776647,3.06276247097,3.5,2.60140302955,3,4,2.6962524654799997,1.79123703676,1,0.14285714285700002,3.0,-3.0,2.25433526012,2.5031080827700003
8590,1,1,25,1,0,0,5,0,3,3.5137037037,3.5137037037,4.0,3.24389267121,4,4,3.5137037037,2.55703703704,1,0.0,4.0,-3.0,3.24389267121,3.40525877168
4733,2,1,15,1,0,0,7,0,3,3.5956070437,3.59656161438,4.0,3.32369772705,4,4,3.5137037037,2.82554646476,1,0.0,4.0,-3.0,3.24389267121,3.40525877168
22946,3,1,7,1,0,0,5,0,3,3.09348006692,3.11847126657,3.33333333333,2.76232500107,3,4,2.8108108108099996,1.8341505036599999,3,0.141421356237,3.0,1.2,2.41042345277,2.63552406468
31352,2,2,107,4,0,0,2,0,3,3.30282431268,3.3157029113700003,3.83333333333,2.95104857853,3,4,2.8108108108099996,2.17581879937,1,0.0972203468478,3.0,-3.0,2.41042345277,2.63552406468
27770,4,3,214,1,0,0,12,0,3,3.6751824817500003,3.6751824817500003,4.0,3.4683544303800007,4,4,3.6751824817500003,3.0656934306599997,1,0.0,4.0,-3.0,3.4683544303800007,3.59287872075
27525,3,2,101,8,0,0,4,0,1,2.8341673783099997,2.8480648072799997,3.04761904762,2.54988601389,2,3,2.5,1.60158362253,2,0.18879759333700002,2.0,0.48529411764700003,2.1025641025599997,2.32944945143
13949,1,1,25,3,0,0,5,0,3,3.48792235083,3.4962800723100003,4.0,3.18176734561,4,4,3.1702127659599997,2.5335956344299997,2,0.0,3.0,-1.5,2.7529711375200003,2.99404687551
4204,3,1,3,1,0,0,6,0,2,2.59684865285,2.59733126276,3.0,2.27843465037,3,4,2.54726368159,1.8418537285699998,1,0.0,3.0,-3.0,2.22304147465,2.40833455939
17730,1,1,9,4,0,1,5,0,2,2.74959025246,2.7536321265400003,3.0,2.41043790541,3,3,2.5454545454499997,1.8802444698900003,1,0.0,3.0,-3.0,2.12903225806,2.36790153688
23832,1,1,34,2,0,1,5,0,3,3.06453269372,3.0826034154500004,3.66666666667,2.705313608,3,4,2.625,1.84324459722,1,0.128564869307,3.0,-3.0,2.2748815165900003,2.46717010275
653,1,1,35,1,0,1,6,0,3,3.7976332562,3.80275229358,4.0,3.64252149018,4,4,3.6055045871599996,3.39093953765,4,0.0,4.0,-2.0,3.31699070161,3.4957925455
21135,1,1,36,7,0,0,3,0,2,2.75791449434,2.8062614522400002,3.0,2.3911222862400003,2,3,2.09090909091,1.40651897963,1,0.235702260396,2.0,-3.0,1.7368421052599998,1.9185101051400002
25195,3,1,9,7,0,0,4,0,1,2.53443791711,2.53545969156,3.0,2.2034439863900004,3,4,2.468216598,1.63867170809,1,0.0,3.0,-3.0,2.11933471933,2.30930275815
29944,3,2,107,2,0,0,4,0,2,2.74659338259,2.75371925459,3.15384615385,2.3987361546200003,3,4,2.4285714285699997,1.56810300162,1,0.114400384386,3.0,-3.0,2.0826446281,2.27098074915
25234,3,1,31,9,0,1,2,0,3,3.4233569413,3.42396468573,4.0,3.0463334990799997,4,4,3.34146341463,2.46272256769,1,0.0,4.0,-3.0,2.92277227723,3.17044671112
706,1,1,38,7,0,0,7,0,2,2.9138862556299996,2.91407120571,3.0,2.50626006817,3,4,2.875,1.23607717834,1,0.0,3.0,-3.0,2.4668094218400003,2.69346687608
14677,2,1,13,2,0,0,7,0,3,3.32996336444,3.3606897467400003,3.66666666667,3.01048467193,3,4,2.91185647426,2.0650394585,4,0.128564869307,3.0,-1.5,2.47769367048,2.7215618791000002
20182,3,1,3,1,0,0,6,0,3,3.2025010144099997,3.2428793096099997,3.5,2.86744596368,3,4,2.63265306122,2.09016935403,4,0.14285714285700002,3.0,1.2,2.16974169742,2.4220718571
24733,3,1,9,4,0,1,7,0,1,2.8350144549299996,2.8536059532999998,3.125,2.53068589179,3,4,2.50225225225,1.82441097854,1,0.105830052443,3.0,-3.0,2.18719211823,2.36373049764
33068,3,2,106,2,0,0,4,0,2,3.0134305797000005,3.0323633372400005,3.3125,2.6863269574299995,3,4,2.468216598,1.7450407262799998,3,0.139928273341,3.0,11.066666666700002,2.11933471933,2.30930275815
28171,4,2,104,3,0,0,4,0,2,3.22224277424,3.24310943421,3.75,2.8844320918700004,3,4,2.77514792899,2.0278257973400002,1,0.115470053838,3.0,-3.0,2.41975897864,2.61829801161
33451,4,3,221,1,0,0,12,0,3,2.924321042,2.92821603462,3.16666666667,2.59198193215,3,4,2.65384615385,1.57675771663,2,0.117687788289,3.0,7.090909090910001,2.32835820896,2.50429967553
21538,1,1,31,4,0,0,4,0,2,2.7328684498699998,2.7382098687900003,3.0,2.4165996165599997,3,3,2.468216598,1.7149457076899999,3,0.0,3.0,4.125,2.11933471933,2.30930275815
20529,3,1,13,2,0,0,7,0,3,3.45363698498,3.4542254958800007,4.0,3.1111040134400003,4,4,3.3904653802499998,2.5063362706,1,0.0,4.0,-3.0,2.98841044003,3.22892131478
17163,2,1,7,1,0,0,3,0,2,2.75656637066,2.7618848138599996,3.0,2.39390418269,3,4,2.468216598,1.43953573495,1,0.0,3.0,-3.0,2.11933471933,2.30930275815
19415,4,1,25,8,0,1,4,0,1,2.8690078045200003,2.8730490918299996,3.0,2.61806568058,3,4,2.64739884393,1.85125549998,2,0.0,3.0,1.2,2.3352080989900004,2.51211526071
11556,1,1,26,1,0,0,5,0,3,3.33754226,3.34195823483,4.0,2.9883679320099996,4,4,3.1702127659599997,2.14879789045,1,0.0,3.0,-3.0,2.7529711375200003,2.99404687551
28360,3,2,107,2,0,0,5,0,2,2.85952210185,2.87554521355,3.04166666667,2.50213400463,1,3,2.25,1.5296919188100002,3,0.17702531484,2.0,2.18586360942,1.63636363636,1.9251722061099996
27325,3,2,100,6,0,0,2,0,3,3.35570337737,3.3653152212700004,3.75,3.02843878278,3,4,2.95535714286,2.16380846314,1,0.115470053838,3.0,-3.0,2.5756995017200004,2.78996512329
6891,3,1,3,2,0,0,6,0,3,3.3958102622900004,3.40408626395,4.0,3.02103292572,4,4,3.1147540983599997,2.37818051747,1,0.0,3.0,-3.0,2.63309352518,2.90808918949
7032,4,1,15,1,0,1,5,0,1,2.69033837227,2.69068660145,3.0,2.3598309238,3,4,2.64739884393,1.67846719123,1,0.0,3.0,-3.0,2.3352080989900004,2.51211526071
11975,1,1,31,4,1,0,5,0,2,2.8784569604500003,2.87903476486,3.0,2.63037792972,3,4,2.8181818181800002,1.9244867277700002,1,0.0,3.0,-3.0,2.4841745081299997,2.67592897611
23032,4,1,14,10,0,0,3,0,0,2.73843131348,2.7486027429299997,2.875,2.3423864425,2,4,2.38461538462,1.2219393758200001,1,0.20851441405699997,2.0,-3.0,1.90243902439,2.14810629604
20707,4,1,14,1,0,0,5,0,2,2.96367368814,2.96506170083,3.0,2.7309586638999996,3,3,2.8550913838099996,1.71248142973,3,0.0,3.0,0.25,2.54630715123,2.7426382872400006
4076,4,1,2,1,0,1,5,0,2,2.7424802325599997,2.74477775396,3.0,2.41527073618,3,4,2.5714285714300003,1.59699944114,1,0.0,3.0,-3.0,2.15384615385,2.3795655789700003
12858,3,1,7,8,0,1,5,0,2,2.73614415436,2.7598547300400003,3.0,2.407328066,1,3,2.09090909091,1.5013360091699999,2,0.22733144649,2.0,9.40833333333,1.62962962963,1.8490803983400002
12578,1,1,33,3,0,0,4,0,3,3.5686131315699994,3.5702172171499997,4.0,3.2366121871599995,4,4,3.41772151899,2.8335419745999997,1,0.0,4.0,-3.0,2.9976284585000004,3.2513789238200004
20158,3,1,25,5,0,0,5,0,2,2.8568538138700004,2.8689600083399998,3.0,2.59499737238,3,3,2.56756756757,1.65829188379,1,0.0,3.0,-3.0,2.3125,2.4594812463999998
22483,4,1,25,1,0,0,5,0,3,3.48205497742,3.48723934018,4.0,3.1505537981700003,4,4,3.22222222222,2.54770341199,1,0.0,4.0,-3.0,2.6887966805000003,3.00063689543
26494,3,2,109,7,0,1,2,0,1,2.7506270475200005,2.76922603396,3.0869565217400003,2.4009310129499997,2,3,2.33333333333,1.43304607944,2,0.163039956377,2.0,6.59523809524,2.03592814371,2.24593836039
6811,1,1,37,3,0,1,6,0,2,2.70512657527,2.71507433385,3.0,2.35551943226,2,3,2.3297872340400003,1.44853985799,3,0.114332390095,2.0,12.0625,1.96515679443,2.15833446884
19375,3,1,5,1,0,0,5,0,1,2.61500351317,2.63713078475,3.0,2.2563933738,2,4,2.25581395349,1.42782533044,1,0.19245008973000002,2.0,-3.0,1.91643454039,2.09577757363
31585,2,2,101,1,0,0,4,0,1,2.8529879500999997,2.8660479578799998,3.25,2.55864193182,3,4,2.45140032949,1.7526364726400003,2,0.13323467750499998,3.0,3.14285714286,2.15950192707,2.3181620573900004
32971,3,2,107,2,0,0,5,0,3,2.7561991736900002,2.78699285173,3.2,2.43177936882,3,4,2.468216598,1.79086958279,1,0.125,3.0,-3.0,2.11933471933,2.30930275815
29257,4,2,107,1,0,0,4,0,2,2.63265306122,2.63265306122,3.0,2.2188679245299996,3,4,2.63265306122,1.7142857142899999,1,0.0,3.0,-3.0,2.2188679245299996,2.45113162677
9801,4,1,3,1,0,0,4,0,3,3.5728093990400005,3.5731065367699997,4.0,3.3638451423,4,4,3.52702702703,2.7060005021799998,1,0.0,4.0,-3.0,3.26470588235,3.4172380305299996
4795,1,1,31,1,0,0,6,0,3,3.40542089475,3.40993397988,4.0,3.0324958776499997,4,4,3.1621621621599996,2.39859026949,1,0.0,3.0,-3.0,2.72950819672,2.97902044691
3261,3,1,5,1,0,1,4,0,3,3.5983094271900002,3.5992034334199996,4.0,3.28775216957,4,4,3.51898734177,2.8854816070099996,1,0.0,4.0,-3.0,3.17410714286,3.3858225923400003
20079,4,1,13,1,0,1,5,0,3,3.59044368601,3.59044368601,4.0,3.2676579925700002,4,4,3.59044368601,2.97610921502,1,0.0,4.0,-3.0,3.2676579925700002,3.46436032977
3572,1,1,5,1,0,1,4,0,3,3.01527742432,3.02494680918,3.2857142857099997,2.6942354956599996,3,4,2.7857142857099997,1.79525209833,2,0.137490333051,3.0,2.16666666667,2.22304147465,2.5528815797599997
24819,3,1,7,1,0,0,4,0,3,3.66701680672,3.66701680672,4.0,3.43166115951,4,4,3.66701680672,3.0714285714300003,1,0.0,4.0,-3.0,3.43166115951,3.5754497746199996
28313,4,2,101,2,0,0,4,0,1,2.46850145067,2.47023682241,3.0,2.18126219814,3,4,2.37765957447,1.5206269141100002,1,0.0,2.0,-3.0,2.06215722121,2.23442320333
23239,1,1,13,2,0,0,5,0,2,2.72315800027,2.760568332,3.0,2.3699614966599998,2,4,2.29702970297,1.3562178312200002,1,0.235702260396,2.0,-3.0,1.9314741035900003,2.12636144415
3250,4,1,25,5,0,0,6,0,2,2.79590962754,2.79664953825,3.0,2.54739117002,3,4,2.7042253521099995,1.83699887033,1,0.0,3.0,-3.0,2.43842364532,2.6157573170400004
2654,3,1,14,1,0,0,5,0,3,3.3769577759500002,3.3955440328799997,3.83333333333,3.0522484232200005,3,4,2.7219917012400003,2.3982907113900005,1,0.0972203468478,3.0,-3.0,2.3350827614,2.5494383209400002
22788,1,1,28,2,0,0,3,0,1,2.50225225225,2.50225225225,3.0,2.18719211823,3,4,2.50225225225,1.69256756757,1,0.0,3.0,-3.0,2.18719211823,2.36373049764
5531,4,1,31,3,0,1,4,0,1,2.9435918662400002,3.00963192294,3.33333333333,2.61705863869,2,3,2.16666666667,1.8112539889500001,1,0.282842712475,2.0,-3.0,1.89473684211,2.0396489026599998
25134,1,1,31,2,0,0,7,0,3,3.66986536398,3.6698777683800006,4.0,3.3935314129500003,4,4,3.66033601169,3.1067410052900004,1,0.0,4.0,-3.0,3.3816385343799995,3.55514188915
2207,2,1,5,1,0,0,5,0,3,3.80459770115,3.80459770115,4.0,3.6760563380300004,4,4,3.80459770115,3.4329501915700003,1,0.0,4.0,-3.0,3.6760563380300004,3.7533941176999996
4454,3,1,5,3,0,0,6,0,3,3.6794195250699997,3.6794195250699997,4.0,3.4054661175599996,4,4,3.6794195250699997,3.1222515391400005,1,0.0,4.0,-3.0,3.4054661175599996,3.57805227927
31028,2,2,105,6,0,0,4,0,1,2.65211056897,2.66924472515,2.9,2.3264545328999997,2,2,2.0,1.4260836452799999,2,0.150306860122,2.0,1.8431372549,2.0,2.0
6039,1,1,33,2,0,0,6,0,3,3.66986536398,3.6698777683800006,4.0,3.3935314129500003,4,4,3.66033601169,3.1067410052900004,1,0.0,4.0,-3.0,3.3816385343799995,3.55514188915
2272,3,1,25,2,0,0,6,0,2,2.7614379085,2.7614379085,3.0,2.5099111414900004,3,4,2.7614379085,2.04901960784,1,0.0,3.0,-3.0,2.5099111414900004,2.65615094072
30034,1,2,107,5,0,0,4,0,3,3.31996315671,3.34271972333,3.66666666667,3.0083833495300003,3,4,2.80963572268,2.2338077734,1,0.128564869307,3.0,-3.0,2.40395480226,2.63095709333
18960,3,1,28,10,0,1,2,0,2,2.70224321235,2.7155504611900003,3.1,2.3732408183,3,4,2.29702970297,1.56876266134,1,0.09677419354839999,2.0,-3.0,1.9314741035900003,2.12636144415
17924,2,1,28,1,0,0,2,0,2,2.468216598,2.468216598,3.0,2.11933471933,3,4,2.468216598,1.4125956444999999,1,0.0,3.0,-3.0,2.11933471933,2.30930275815
22484,4,1,26,2,0,0,2,0,3,3.5069860279400005,3.5069860279400005,4.0,3.16088328076,4,4,3.5069860279400005,2.60279441118,1,0.0,4.0,-3.0,3.16088328076,3.3738410146900004
23985,3,1,31,5,0,0,6,0,3,3.14196857435,3.1539946781,3.5,2.7591886663,3,4,2.7278911564599997,1.69776755674,1,0.14285714285700002,3.0,-3.0,2.34713187463,2.5551509151
4286,1,1,7,2,0,0,1,0,2,2.74385642371,2.74412191614,3.0,2.48427822095,3,4,2.7042253521099995,1.87405801449,1,0.0,3.0,-3.0,2.38088918381,2.57850549036
26524,4,2,105,2,0,0,4,0,2,2.9296511834400003,2.94310344328,3.26666666667,2.57384879891,3,4,2.468216598,1.61070520818,1,0.135372440423,3.0,-3.0,2.11933471933,2.30930275815
9287,1,1,33,2,0,0,6,0,2,2.7889890731499998,2.79111569681,3.0,2.5481991050999997,3,4,2.64739884393,2.00300502177,1,0.0,3.0,-3.0,2.3352080989900004,2.51211526071
14087,1,1,33,1,0,0,4,0,3,3.22689962057,3.23937447786,3.5,2.8614631135699997,3,4,2.95535714286,1.86917851496,1,0.14285714285700002,3.0,-3.0,2.5756995017200004,2.78996512329
31708,3,2,101,7,0,0,5,0,2,2.68913103867,2.6978232993799995,3.0,2.36886041571,3,3,2.2941176470599998,1.8576215050799998,1,0.0,3.0,-3.0,1.82142857143,2.07049819011
10836,1,1,25,1,0,0,5,0,2,2.88794411196,2.90305864885,3.2,2.55555858685,3,3,2.66666666667,2.0957720857499997,1,0.125,3.0,-3.0,2.25,2.49804953297
19038,3,1,5,1,0,0,3,0,2,2.74012394259,2.7567370129900004,3.0,2.3539779263400002,3,4,2.4545454545500003,1.3416407865,1,0.0,3.0,-3.0,2.0746561886099997,2.28185722113
10212,4,1,31,1,0,0,6,0,2,2.72825403078,2.73298427677,3.0,2.4321386032700003,3,4,2.41240875912,1.6695934942200001,1,0.0,3.0,-3.0,2.0447761194,2.2437516535900004
28568,1,2,106,5,0,0,5,0,2,2.80480097444,2.8202212543700003,3.08333333333,2.4271314675999998,2,4,2.468216598,1.3697604343799998,1,0.159894048192,3.0,-3.0,2.11933471933,2.30930275815
