ID_CORRELATIVO,CODMES,ATTRITION,SEXO,ESTADO_CIVIL,FLG_BANCARIZADO,RANG_INGRESO,FLAG_LIMA_PROVINCIA,EDAD,ANTIGUEDAD,RANG_SDO_PASIVO_MENOS0,FLG_NOMINA,RANG_NRO_PRODUCTOS_MENOS0,SDO_ACTIVO_MENOS0,FLG_SEGURO_MENOS0,NRO_ACCES_CANAL1_MENOS0,NRO_ACCES_CANAL2_MENOS0,NRO_ACCES_CANAL3_MENOS0,NRO_ENTID_SSFF_MENOS0,FLG_SDO_OTSSFF_MENOS0
42482,201208,0,M,Soltero,1,Rang_ingreso_02,Lima,41,0,Rango_SDO_01,1,Rango_02,0,0,0,0,2,0,0
67066,201208,0,M,Soltero,1,Rang_ingreso_02,Provincia,,0,Rango_SDO_02,1,Rango_02,0,0,0,0,7,1,0
24581,201208,0,M,Soltero,1,Rang_ingreso_01,Provincia,38,0,Rango_SDO_01,1,Rango_02,0,0,0,0,4,3,0
70057,201208,0,M,Soltero,1,Rang_ingreso_01,Lima,29,0,Rango_SDO_02,1,Rango_02,0,0,4,0,0,0,0
6678,201208,0,M,Soltero,1,Rang_ingreso_06,Lima,26,7,Rango_SDO_01,0,Rango_02,0,0,0,0,0,0,0
6956,201208,0,M,Soltero,0,Rang_ingreso_02,Lima,22,4,Rango_SDO_01,1,Rango_03,0,0,0,0,17,0,0
40334,201208,0,M,Soltero,1,,Provincia,22,0,Rango_SDO_03,0,Rango_02,0,0,0,6,2,1,1
78602,201208,0,M,Soltero,1,Rang_ingreso_05,Lima,31,4,Rango_SDO_13,1,Rango_04,0,1,2,0,14,3,0
74117,201208,0,M,Soltero,1,Rang_ingreso_01,Lima,69,0,Rango_SDO_11,0,Rango_02,0,0,0,0,0,2,0
44983,201208,0,M,Soltero,1,Rang_ingreso_04,Provincia,47,9,Cero,0,Rango_03,0,1,0,0,1,6,0
47538,201208,0,M,Soltero,1,Rang_ingreso_03,Lima,40,3,Rango_SDO_03,0,Rango_02,0,0,0,6,10,1,1
59100,201208,0,M,Soltero,0,,,,0,Cero,0,Rango_01,0,0,0,4,25,0,0
32940,201208,0,M,Soltero,1,,Provincia,30,4,Rango_SDO_11,0,Rango_02,0,0,0,0,0,0,0
43554,201208,0,M,Soltero,1,Rang_ingreso_03,Lima,32,0,Rango_SDO_01,1,Rango_02,0,0,0,0,16,1,0
16105,201208,0,M,Soltero,1,Rang_ingreso_02,Provincia,30,3,Rango_SDO_09,0,Rango_03,0,1,0,0,20,1,0
3331,201208,1,M,Soltero,1,Rang_ingreso_03,Provincia,27,0,Cero,0,Rango_02,0,1,0,0,1,4,1
16609,201208,0,M,Soltero,1,Rang_ingreso_04,Lima,28,0,Cero,0,Rango_02,0,1,0,0,0,3,1
51853,201208,0,M,Soltero,1,Rang_ingreso_03,Lima,51,0,Cero,0,Rango_02,0,1,0,0,0,6,1
54307,201208,0,M,Soltero,0,Rang_ingreso_03,,,2,Rango_SDO_14,1,Rango_04,76060,1,0,12,7,0,0
95115,201208,0,M,Soltero,1,Rang_ingreso_02,Provincia,44,0,Cero,0,Rango_02,1550,1,0,0,1,5,1
11538,201208,0,M,Soltero,1,Rang_ingreso_03,Provincia,41,1,Rango_SDO_01,1,Rango_02,0,0,0,5,0,0,0
50047,201208,0,M,Soltero,1,Rang_ingreso_03,Lima,23,4,Rango_SDO_06,1,Rango_05,7100,1,6,2,11,3,0
14933,201208,0,M,Soltero,1,Rang_ingreso_04,Lima,29,0,Rango_SDO_07,0,Rango_04,13990,1,0,0,3,4,0
88090,201208,0,M,Soltero,0,Rang_ingreso_02,Provincia,26,0,Rango_SDO_02,1,Rango_03,0,1,0,0,2,0,0
8006,201208,1,M,Soltero,1,Rang_ingreso_02,Provincia,35,0,Rango_SDO_01,0,Rango_02,0,0,0,0,5,2,1
11124,201208,0,M,Soltero,1,Rang_ingreso_07,Lima,31,9,Cero,0,Rango_04,0,1,0,5,0,4,1
49593,201208,0,M,Soltero,1,Rang_ingreso_09,Lima,40,9,Rango_SDO_04,0,Rango_03,0,1,2,0,0,3,1
77657,201208,0,M,Soltero,1,Rang_ingreso_05,Provincia,46,0,Rango_SDO_01,0,Rango_03,12120,1,0,0,0,3,1
71665,201208,0,M,Soltero,1,Rang_ingreso_02,Lima,29,10,Rango_SDO_10,0,Rango_04,4210,1,0,10,3,2,0
17522,201208,0,M,Soltero,1,Rang_ingreso_01,Lima,24,5,Rango_SDO_01,0,Rango_03,1980,1,0,8,3,2,1
25641,201208,0,M,Soltero,0,Rang_ingreso_01,Provincia,,0,Rango_SDO_01,1,Rango_02,0,0,0,2,5,0,0
3660,201208,0,M,Soltero,1,Rang_ingreso_01,Provincia,24,0,Rango_SDO_01,0,Rango_03,6320,1,0,0,0,2,1
17589,201208,0,M,Soltero,1,Rang_ingreso_04,Lima,33,6,Rango_SDO_09,1,Rango_04,5110,1,0,0,12,1,0
27252,201208,0,M,Soltero,1,Rang_ingreso_04,Lima,34,0,Cero,0,Rango_02,0,1,0,0,0,5,1
30873,201208,0,M,Soltero,1,Rang_ingreso_06,Lima,32,3,Rango_SDO_05,1,Rango_05,43060,1,6,0,33,3,1
85982,201208,0,M,Soltero,1,Rang_ingreso_04,Lima,36,4,Rango_SDO_08,1,Rango_03,0,0,9,1,14,1,1
56349,201208,0,M,Soltero,1,Rang_ingreso_02,Lima,48,0,Rango_SDO_01,1,Rango_02,0,0,0,0,3,0,0
27876,201208,0,M,Soltero,0,Rang_ingreso_02,Lima,22,4,Rango_SDO_02,1,Rango_02,0,0,0,0,9,0,0
67682,201208,0,M,Soltero,1,Rang_ingreso_05,Lima,26,7,Rango_SDO_01,0,Rango_04,320,1,0,2,5,1,0
25061,201208,1,M,Soltero,1,Rang_ingreso_04,Lima,39,6,Rango_SDO_01,0,Rango_02,0,0,0,0,0,3,1
1991,201208,1,M,Soltero,1,Rang_ingreso_02,Lima,38,0,Rango_SDO_01,1,Rango_02,0,0,0,6,2,2,0
207,201208,0,M,Soltero,1,Rang_ingreso_02,Provincia,25,0,Rango_SDO_01,1,Rango_02,0,0,0,0,13,1,0
71769,201208,0,M,Soltero,1,Rang_ingreso_04,Lima,41,0,Rango_SDO_03,1,Rango_02,0,0,5,4,26,2,0
44564,201208,0,M,Soltero,1,Rang_ingreso_03,Provincia,27,0,Rango_SDO_01,1,Rango_02,0,0,0,0,4,4,1
19595,201208,1,M,Soltero,1,Rang_ingreso_06,Lima,35,2,Rango_SDO_03,1,Rango_04,470,1,5,19,21,1,0
64059,201208,0,M,Soltero,1,Rang_ingreso_03,Provincia,43,0,Cero,0,Rango_02,2980,1,0,0,0,5,1
50659,201208,1,M,Soltero,1,Rang_ingreso_01,Provincia,38,,Rango_SDO_01,0,Rango_01,0,0,0,0,0,1,1
28806,201208,0,M,Soltero,1,Rang_ingreso_02,Lima,28,0,Rango_SDO_01,1,Rango_03,0,1,0,0,9,1,1
12456,201208,0,M,Soltero,1,Rang_ingreso_02,Lima,44,5,Cero,0,Rango_03,0,1,0,0,0,2,0
10374,201208,0,M,Soltero,1,Rang_ingreso_04,Lima,42,8,Rango_SDO_02,1,Rango_03,0,1,0,13,8,0,0
88823,201208,0,M,Soltero,1,Rang_ingreso_01,Lima,33,0,Rango_SDO_01,1,Rango_03,0,1,0,0,2,2,1
22878,201208,1,M,Soltero,1,,Provincia,43,0,Rango_SDO_01,0,Rango_02,0,0,0,0,0,0,0
22163,201208,1,M,Soltero,1,,Lima,25,0,Rango_SDO_01,0,Rango_02,0,0,0,0,0,1,1
18399,201208,0,M,Soltero,0,,Provincia,22,0,Rango_SDO_06,0,Rango_02,0,0,0,0,3,0,0
46079,201208,1,M,Soltero,1,Rang_ingreso_04,Lima,48,0,Cero,0,Rango_02,0,1,0,0,0,2,1
9240,201208,0,M,Soltero,0,Rang_ingreso_02,Lima,24,5,Rango_SDO_02,1,Rango_02,0,0,7,0,6,0,0
55047,201208,0,M,Soltero,1,Rang_ingreso_01,Lima,36,6,Rango_SDO_03,0,Rango_03,0,1,1,0,1,1,1
96602,201208,0,M,Soltero,1,Rang_ingreso_01,Provincia,27,0,Rango_SDO_01,0,Rango_04,3480,1,0,0,7,4,1
87319,201208,0,M,Soltero,1,Rang_ingreso_01,Lima,65,7,Rango_SDO_10,1,Rango_03,0,1,1,0,3,0,0
24591,201208,0,M,Soltero,1,Rang_ingreso_02,Lima,24,3,Rango_SDO_04,1,Rango_05,3370,1,0,8,15,2,1
37100,201208,0,M,Soltero,1,Rang_ingreso_03,Lima,41,0,Rango_SDO_01,0,Rango_04,3870,1,0,0,0,3,0
78374,201208,1,M,Soltero,1,,Lima,23,0,Rango_SDO_01,0,Rango_02,0,0,0,0,4,0,0
26595,201208,0,M,Soltero,1,Rang_ingreso_01,Provincia,33,1,Rango_SDO_02,0,Rango_02,0,0,0,2,3,1,0
69858,201208,1,M,Soltero,1,Rang_ingreso_01,Provincia,42,0,Rango_SDO_01,1,Rango_02,0,0,0,0,2,4,1
86434,201208,0,M,Soltero,1,Rang_ingreso_06,Lima,44,2,Rango_SDO_09,0,Rango_03,325120,1,1,0,0,1,0
67350,201208,1,M,Soltero,1,Rang_ingreso_04,Lima,69,0,Cero,0,Rango_02,0,1,0,0,17,3,1
45377,201208,0,M,Soltero,1,Rang_ingreso_01,Provincia,46,0,Rango_SDO_01,1,Rango_02,0,0,0,0,8,2,1
19877,201208,0,M,Soltero,0,,Provincia,29,0,Rango_SDO_02,0,Rango_01,0,0,0,0,0,0,0
9872,201208,0,M,Soltero,1,Rang_ingreso_03,Lima,27,0,Rango_SDO_01,0,Rango_02,0,0,10,0,10,1,1
98507,201208,0,M,Soltero,1,Rang_ingreso_03,Provincia,28,6,Cero,0,Rango_02,0,1,0,7,2,5,1
90387,201208,0,M,Soltero,1,Rang_ingreso_02,Lima,29,9,Rango_SDO_10,1,Rango_03,0,1,0,0,0,6,1
49924,201208,1,M,Soltero,0,,Lima,,0,Rango_SDO_01,0,Rango_02,0,0,0,1,0,0,0
43278,201208,0,M,Soltero,1,Rang_ingreso_01,Lima,26,3,Cero,0,Rango_02,3890,1,0,0,0,4,1
50960,201208,1,M,Soltero,1,Rang_ingreso_05,Lima,32,7,Cero,0,Rango_03,0,1,0,0,0,7,1
78998,201208,0,M,Soltero,1,Rang_ingreso_03,Lima,25,3,Rango_SDO_01,0,Rango_02,0,0,0,1,0,3,1
43262,201208,0,M,Soltero,1,,Provincia,34,1,Rango_SDO_07,0,Rango_02,0,0,0,0,19,1,0
17443,201208,1,M,Soltero,1,,Provincia,35,0,Rango_SDO_01,0,Rango_02,0,0,0,1,0,0,0
25768,201208,0,M,Soltero,0,Rang_ingreso_03,Lima,27,2,Rango_SDO_05,1,Rango_03,0,1,0,10,7,0,0
99422,201208,0,M,Soltero,1,Rang_ingreso_02,Lima,31,0,Rango_SDO_01,1,Rango_02,0,0,0,6,1,3,1
46996,201208,0,M,Soltero,1,Rang_ingreso_02,Provincia,27,0,Rango_SDO_04,1,Rango_04,0,1,0,0,8,1,0
67757,201208,0,M,Soltero,1,Rang_ingreso_03,Lima,50,1,Rango_SDO_02,0,Rango_05,10790,1,0,9,4,5,1
62914,201208,0,M,Soltero,0,Rang_ingreso_01,Lima,23,0,Rango_SDO_01,1,Rango_02,0,0,0,6,11,0,0
72251,201208,0,M,Soltero,1,Rang_ingreso_06,Provincia,27,9,Rango_SDO_04,1,Rango_02,0,0,1,19,14,1,1
58130,201208,0,M,Soltero,1,Rang_ingreso_04,Lima,53,0,Rango_SDO_11,0,Rango_01,0,0,0,0,0,3,1
73101,201208,0,M,Soltero,1,Rang_ingreso_02,Lima,29,1,Rango_SDO_02,0,Rango_04,0,1,0,0,5,1,0
66996,201208,0,M,Soltero,1,Rang_ingreso_03,Lima,30,9,Rango_SDO_01,1,Rango_02,0,0,0,0,4,0,0
63851,201208,0,M,Soltero,1,Rang_ingreso_02,Provincia,29,0,Rango_SDO_01,0,Rango_02,0,0,0,0,17,2,1
30043,201208,0,M,Soltero,1,Rang_ingreso_02,Provincia,26,1,Rango_SDO_01,0,Rango_03,0,1,1,6,0,4,1
8807,201208,1,M,Soltero,1,Rang_ingreso_01,Provincia,30,0,Rango_SDO_01,1,Rango_02,0,0,0,0,0,1,0
26982,201208,0,M,Soltero,1,Rang_ingreso_02,Lima,31,2,Rango_SDO_01,0,Rango_03,0,1,0,0,2,6,1
82563,201208,0,M,Soltero,1,Rang_ingreso_02,Provincia,25,0,Rango_SDO_01,0,Rango_02,0,0,0,0,0,0,0
43085,201208,0,M,Soltero,1,Rang_ingreso_04,Provincia,22,,Cero,0,Rango_02,0,1,0,0,0,2,1
38143,201208,0,M,Soltero,1,Rang_ingreso_02,Lima,28,9,Rango_SDO_03,0,Rango_02,0,0,0,7,5,0,0
22095,201208,0,M,Soltero,0,Rang_ingreso_01,Lima,28,0,Rango_SDO_01,1,Rango_02,0,0,1,0,1,0,0
75142,201208,0,M,Soltero,1,Rang_ingreso_01,Lima,27,7,Rango_SDO_01,0,Rango_02,0,0,0,0,6,0,0
19346,201208,0,M,Soltero,0,Rang_ingreso_02,Provincia,,0,Rango_SDO_01,1,Rango_02,0,0,0,0,7,0,0
65127,201208,1,M,Soltero,1,Rang_ingreso_01,,70,0,Rango_SDO_01,1,Rango_02,0,0,0,0,0,0,0
59107,201208,0,M,Soltero,1,Rang_ingreso_09,Lima,44,10,Rango_SDO_14,0,Rango_04,103280,1,17,2,14,1,0
99004,201208,0,M,Soltero,1,Rang_ingreso_03,Lima,30,9,Rango_SDO_11,0,Rango_02,0,0,0,0,4,2,1
74349,201208,0,M,Soltero,1,Rang_ingreso_08,Lima,43,6,Rango_SDO_14,0,Rango_03,0,1,0,0,19,3,0
37029,201208,0,M,Soltero,1,Rang_ingreso_04,Provincia,26,5,Rango_SDO_04,1,Rango_03,160,0,10,1,9,3,1
83880,201208,0,M,Soltero,1,Rang_ingreso_03,Provincia,25,0,Rango_SDO_01,0,Rango_04,5100,1,0,0,7,3,1
89520,201208,0,M,Soltero,1,Rang_ingreso_02,Lima,32,3,Rango_SDO_04,1,Rango_04,3510,1,0,0,9,1,0
21016,201208,0,M,Soltero,1,Rang_ingreso_09,Provincia,31,0,Rango_SDO_06,1,Rango_02,0,0,0,0,3,0,0
62026,201208,0,M,Soltero,1,Rang_ingreso_03,Lima,33,8,Rango_SDO_02,1,Rango_04,6500,1,1,13,12,4,1
20507,201208,0,M,Soltero,1,Rang_ingreso_05,Lima,36,8,Rango_SDO_01,0,Rango_03,0,1,0,7,1,3,1
75513,201208,0,M,Soltero,1,Rang_ingreso_01,Provincia,63,0,Rango_SDO_02,0,Rango_02,0,0,0,0,2,3,1
22116,201208,0,M,Soltero,1,Rang_ingreso_01,Provincia,21,3,Rango_SDO_01,1,Rango_04,0,1,0,3,4,0,0
12076,201208,1,M,Soltero,1,Rang_ingreso_02,Provincia,26,6,Rango_SDO_01,0,Rango_03,510,1,0,1,0,5,1
24118,201208,1,M,Soltero,1,Rang_ingreso_02,,,0,Rango_SDO_01,1,Rango_02,0,0,1,0,12,0,0
2879,201208,0,M,Soltero,1,Rang_ingreso_02,,,0,Rango_SDO_01,1,Rango_02,0,0,0,0,4,2,1
86670,201208,0,M,Soltero,1,Rang_ingreso_05,Lima,32,7,Rango_SDO_14,0,Rango_03,0,1,0,0,0,5,1
95229,201208,0,M,Soltero,1,Rang_ingreso_06,Lima,27,1,Cero,0,Rango_02,0,1,0,12,0,3,1
58265,201208,0,M,Soltero,1,Rang_ingreso_02,Lima,49,3,Rango_SDO_01,1,Rango_02,0,0,0,0,2,0,0
14962,201208,0,M,Soltero,1,Rang_ingreso_07,Lima,59,6,Rango_SDO_14,1,Rango_02,0,0,2,0,1,0,0
71923,201208,0,M,Soltero,1,Rang_ingreso_04,Provincia,32,0,Rango_SDO_01,1,Rango_02,0,0,0,0,0,4,1
6573,201208,0,M,Soltero,1,Rang_ingreso_02,Lima,32,4,Rango_SDO_01,1,Rango_02,0,0,0,0,0,0,0
64244,201208,0,M,Soltero,1,Rang_ingreso_02,Provincia,27,0,Rango_SDO_01,1,Rango_02,0,0,0,9,19,1,1
45544,201208,0,M,Soltero,0,,,,0,Rango_SDO_01,0,Rango_01,0,0,0,0,0,0,0
76213,201208,0,M,Soltero,0,Rang_ingreso_07,Provincia,24,0,Rango_SDO_05,1,Rango_02,0,0,0,5,4,0,0
16483,201208,1,M,Soltero,1,Rang_ingreso_03,Provincia,30,0,Cero,0,Rango_01,0,0,0,0,0,2,1
50893,201208,1,M,Soltero,1,,Provincia,57,0,Rango_SDO_01,0,Rango_02,0,0,0,0,0,1,1
68528,201208,0,M,Soltero,1,Rang_ingreso_03,Lima,42,0,Rango_SDO_02,1,Rango_02,0,0,0,0,4,2,1
66236,201208,0,M,Soltero,1,Rang_ingreso_06,Lima,49,5,Rango_SDO_04,0,Rango_03,0,1,0,0,0,4,1
24552,201208,0,M,Soltero,1,Rang_ingreso_01,Lima,37,7,Rango_SDO_13,1,Rango_04,0,1,0,0,14,0,0
99804,201208,0,M,Soltero,1,Rang_ingreso_03,Lima,54,9,Rango_SDO_05,1,Rango_04,6790,1,0,0,6,3,1
39433,201208,0,M,Soltero,1,Rang_ingreso_05,Lima,32,0,Rango_SDO_04,0,Rango_02,0,0,0,0,4,6,1
80551,201208,0,M,Soltero,0,Rang_ingreso_01,,,0,Rango_SDO_03,1,Rango_02,0,0,0,0,11,0,0
13765,201208,0,M,Soltero,1,Rang_ingreso_08,Lima,34,9,Rango_SDO_04,1,Rango_03,0,1,8,21,9,1,1
46195,201208,0,M,Soltero,1,Rang_ingreso_06,Lima,27,5,Cero,0,Rango_02,0,1,0,0,0,2,1
79929,201208,0,M,Soltero,1,Rang_ingreso_01,Provincia,27,0,Cero,0,Rango_01,0,0,0,0,17,1,1
31632,201208,0,M,Soltero,1,Rang_ingreso_04,Provincia,26,0,Cero,0,Rango_02,400,1,0,1,0,6,1
94133,201208,0,M,Soltero,0,Rang_ingreso_04,,,0,Rango_SDO_03,1,Rango_02,0,0,0,0,5,0,0
51382,201208,0,M,Soltero,1,,Lima,64,1,Cero,0,Rango_01,0,0,17,0,0,0,0
29088,201208,0,M,Soltero,1,Rang_ingreso_04,Provincia,33,0,Rango_SDO_02,0,Rango_02,0,0,0,0,20,5,1
75206,201208,0,M,Soltero,1,Rang_ingreso_02,,,0,Rango_SDO_01,1,Rango_03,0,1,4,0,12,0,0
53733,201208,0,M,Soltero,1,Rang_ingreso_03,Lima,40,8,Rango_SDO_06,1,Rango_04,11500,1,2,0,0,3,1
2187,201208,0,M,Soltero,1,Rang_ingreso_01,Provincia,23,0,Rango_SDO_06,0,Rango_03,0,1,0,0,0,2,1
21736,201208,0,M,Soltero,0,,Provincia,32,3,Rango_SDO_02,0,Rango_02,45500,0,0,0,4,0,0
40174,201208,0,M,Soltero,1,Rang_ingreso_05,Provincia,30,2,Rango_SDO_01,0,Rango_03,5430,1,0,0,0,2,0
48398,201208,0,M,Soltero,1,Rang_ingreso_04,Lima,43,0,Rango_SDO_01,0,Rango_02,0,0,0,0,3,5,1
24868,201208,1,M,Soltero,1,Rang_ingreso_02,Provincia,22,1,Rango_SDO_01,1,Rango_02,0,0,4,2,1,3,0
17648,201208,0,M,Soltero,1,Rang_ingreso_03,Provincia,22,0,Rango_SDO_01,1,Rango_02,0,0,0,0,7,0,0
86802,201208,0,M,Soltero,1,Rang_ingreso_03,Lima,25,4,Rango_SDO_02,0,Rango_03,0,1,3,12,11,1,0
55383,201208,0,M,Soltero,1,Rang_ingreso_06,Lima,34,7,Rango_SDO_13,1,Rango_03,0,0,0,0,16,0,0
23835,201208,0,M,Soltero,0,Rang_ingreso_01,Lima,,0,Rango_SDO_02,1,Rango_02,0,0,0,0,2,0,0
80953,201208,0,M,Soltero,1,Rang_ingreso_07,Lima,65,6,Rango_SDO_04,0,Rango_03,0,1,0,0,8,7,1
82315,201208,0,M,Soltero,1,Rang_ingreso_02,Lima,29,3,Rango_SDO_05,1,Rango_04,530,1,1,21,10,5,1
61465,201208,0,M,Soltero,1,Rang_ingreso_01,Provincia,65,0,Rango_SDO_13,1,Rango_02,0,0,0,0,6,2,0
45173,201208,0,M,Soltero,0,,,,1,Rango_SDO_09,0,Rango_02,0,0,7,0,0,0,0
4685,201208,0,M,Soltero,1,Rang_ingreso_01,Lima,41,0,Cero,0,Rango_02,0,1,0,0,0,6,1
69474,201208,0,M,Soltero,0,Rang_ingreso_05,Lima,44,2,Rango_SDO_11,1,Rango_02,0,0,0,0,2,0,0
62504,201208,0,M,Soltero,1,Rang_ingreso_04,Provincia,49,7,Rango_SDO_01,0,Rango_03,0,1,1,0,0,5,1
99692,201208,0,M,Soltero,1,Rang_ingreso_03,Provincia,43,0,Rango_SDO_01,1,Rango_02,0,0,0,0,2,2,1
9406,201208,0,M,Soltero,1,Rang_ingreso_04,Provincia,37,0,Rango_SDO_02,0,Rango_02,0,0,6,0,5,5,1
12060,201208,0,M,Soltero,0,Rang_ingreso_01,,,0,Rango_SDO_01,1,Rango_02,0,0,0,0,33,0,0
73697,201208,0,M,Soltero,1,Rang_ingreso_05,Lima,45,7,Rango_SDO_02,1,Rango_03,0,1,0,0,17,5,1
84234,201208,0,M,Soltero,1,Rang_ingreso_03,Provincia,65,6,Rango_SDO_01,0,Rango_03,0,1,0,0,0,3,1
33435,201208,0,M,Soltero,1,Rang_ingreso_06,Provincia,33,0,Cero,0,Rango_02,0,1,0,0,0,6,1
49928,201208,0,M,Soltero,1,Rang_ingreso_06,Lima,47,9,Rango_SDO_01,1,Rango_02,0,0,4,7,5,3,1
43521,201208,0,M,Soltero,1,,Lima,26,0,Rango_SDO_05,0,Rango_02,0,0,0,0,1,1,1
72348,201208,0,M,Soltero,0,,Lima,48,0,Rango_SDO_07,0,Rango_01,0,0,0,0,0,0,0
61751,201208,0,M,Soltero,1,Rang_ingreso_01,Provincia,36,0,Rango_SDO_01,1,Rango_02,0,0,0,0,0,2,0
98056,201208,0,M,Soltero,1,,Provincia,,,Rango_SDO_01,0,Rango_01,0,0,0,0,0,0,0
17008,201208,0,M,Soltero,1,Rang_ingreso_02,Lima,42,9,Rango_SDO_01,0,Rango_03,0,1,0,0,1,9,1
2285,201208,0,M,Soltero,1,,Lima,23,4,Rango_SDO_01,0,Rango_02,0,0,0,0,0,4,1
40314,201208,0,M,Soltero,1,Rang_ingreso_04,Provincia,66,0,Rango_SDO_02,0,Rango_02,0,0,0,0,1,5,1
24898,201208,0,M,Soltero,1,Rang_ingreso_01,Provincia,55,8,Rango_SDO_01,0,Rango_03,0,1,0,0,0,2,1
83878,201208,0,M,Soltero,1,Rang_ingreso_02,Provincia,32,0,Rango_SDO_01,0,Rango_02,0,0,0,0,4,2,1
40566,201208,0,M,Soltero,1,Rang_ingreso_03,Lima,44,3,Rango_SDO_02,0,Rango_03,0,0,0,0,10,4,1
96229,201208,0,M,Soltero,1,Rang_ingreso_04,Provincia,33,0,Cero,0,Rango_02,2330,1,0,0,3,4,1
79578,201208,0,M,Soltero,1,Rang_ingreso_07,Lima,36,9,Rango_SDO_10,0,Rango_03,0,1,0,0,0,5,0
67437,201208,0,M,Soltero,1,Rang_ingreso_02,Lima,32,10,Rango_SDO_01,1,Rango_04,2980,1,7,0,10,4,1
41376,201208,1,M,Soltero,0,Rang_ingreso_02,,,0,Rango_SDO_01,1,Rango_02,0,0,0,0,10,0,0
43974,201208,0,M,Soltero,1,Rang_ingreso_06,Lima,43,0,Rango_SDO_01,0,Rango_03,6970,1,7,0,0,5,1
35341,201208,0,M,Soltero,1,Rang_ingreso_05,Lima,31,3,Rango_SDO_05,1,Rango_04,11780,1,5,0,8,2,1
22569,201208,0,M,Soltero,1,Rang_ingreso_01,Provincia,39,,Cero,0,Rango_02,0,1,0,0,0,4,1
72745,201208,0,M,Soltero,1,Rang_ingreso_02,Lima,28,9,Rango_SDO_01,0,Rango_03,0,1,0,0,2,1,1
68311,201208,0,M,Soltero,1,Rang_ingreso_01,Lima,36,4,Rango_SDO_01,1,Rango_02,0,0,1,0,6,4,1
37245,201208,0,M,Soltero,1,Rang_ingreso_04,Lima,39,3,Rango_SDO_01,1,Rango_02,0,0,0,0,5,5,1
49144,201208,0,M,Soltero,1,Rang_ingreso_04,Lima,28,0,Cero,0,Rango_02,2520,1,0,0,1,6,1
38294,201208,0,M,Soltero,0,Rang_ingreso_03,Lima,29,3,Rango_SDO_01,0,Rango_02,0,0,0,0,0,0,0
98101,201208,0,M,Soltero,1,Rang_ingreso_01,Lima,47,0,Rango_SDO_01,0,Rango_02,0,0,0,0,0,5,1
72169,201208,0,M,Soltero,1,Rang_ingreso_02,Lima,34,1,Rango_SDO_01,0,Rango_04,13560,1,0,3,0,4,1
82647,201208,0,M,Soltero,1,Rang_ingreso_03,Lima,39,0,Rango_SDO_02,0,Rango_02,0,0,0,0,9,3,1
15847,201208,0,M,Soltero,1,Rang_ingreso_01,Lima,38,0,Rango_SDO_01,0,Rango_01,0,0,0,0,0,0,0
75334,201208,0,M,Soltero,1,Rang_ingreso_01,Lima,42,0,Rango_SDO_01,0,Rango_02,0,0,0,0,7,3,1
62603,201208,0,M,Soltero,1,Rang_ingreso_05,Provincia,43,0,Rango_SDO_01,0,Rango_04,11410,1,0,0,0,7,1
40155,201208,0,M,Soltero,1,Rang_ingreso_06,Lima,31,8,Rango_SDO_01,1,Rango_02,0,0,0,0,22,3,1
49932,201208,0,M,Soltero,1,Rang_ingreso_01,Provincia,47,1,Cero,0,Rango_02,0,1,0,0,0,8,1
52461,201208,1,M,Soltero,1,Rang_ingreso_01,Provincia,59,,Cero,0,Rango_02,0,1,0,0,0,6,1
93125,201208,0,M,Soltero,1,Rang_ingreso_03,Lima,27,8,Rango_SDO_04,1,Rango_04,1040,1,1,0,16,4,1
88069,201208,0,M,Soltero,1,Rang_ingreso_03,Provincia,46,,Rango_SDO_01,0,Rango_01,0,0,0,0,0,1,1
29245,201208,0,M,Soltero,1,,Lima,64,0,Rango_SDO_01,0,Rango_02,0,0,0,0,0,0,0
92587,201208,0,M,Soltero,1,Rang_ingreso_01,Provincia,33,0,Cero,0,Rango_03,10630,1,0,0,0,3,1
60206,201208,0,M,Soltero,0,,Lima,21,3,Rango_SDO_06,0,Rango_02,0,0,6,0,30,0,0
87087,201208,0,M,Soltero,0,Rang_ingreso_08,,,0,Rango_SDO_04,1,Rango_02,0,0,0,0,12,0,0
49563,201208,0,M,Soltero,1,Rang_ingreso_04,Provincia,37,8,Rango_SDO_01,1,Rango_02,0,0,4,0,7,1,1
29353,201208,0,M,Soltero,1,,Provincia,22,0,Rango_SDO_01,0,Rango_02,0,0,3,17,16,0,0
24613,201208,0,M,Soltero,1,Rang_ingreso_06,Lima,22,5,Rango_SDO_03,1,Rango_04,2760,1,1,11,14,4,1
6679,201208,0,M,Soltero,1,Rang_ingreso_08,Lima,33,10,Rango_SDO_08,1,Rango_03,220,1,22,0,10,2,1
134,201208,0,M,Soltero,0,,Provincia,51,0,Rango_SDO_11,0,Rango_02,0,1,0,0,0,0,0
55567,201208,0,M,Soltero,1,Rang_ingreso_07,Lima,30,8,Rango_SDO_02,0,Rango_04,22860,1,0,0,5,4,1
78952,201208,1,M,Soltero,1,Rang_ingreso_03,Lima,26,3,Rango_SDO_01,1,Rango_02,0,0,0,0,41,1,1
20035,201208,0,M,Soltero,0,Rang_ingreso_06,Provincia,26,0,Rango_SDO_03,1,Rango_02,0,0,0,0,15,0,0
25276,201208,0,M,Soltero,0,,Lima,54,6,Rango_SDO_07,0,Rango_02,0,0,0,0,4,0,0
17552,201208,0,M,Soltero,1,Rang_ingreso_04,Provincia,28,0,Rango_SDO_02,1,Rango_02,0,0,0,7,4,2,0
