ID_CORRELATIVO,CODMES,SDO_ACTIVO_MENOS0,SDO_ACTIVO_MENOS1,SDO_ACTIVO_MENOS2,SDO_ACTIVO_MENOS3,SDO_ACTIVO_MENOS4,SDO_ACTIVO_MENOS5,FLG_SEGURO_MENOS0,FLG_SEGURO_MENOS1,FLG_SEGURO_MENOS2,FLG_SEGURO_MENOS3,FLG_SEGURO_MENOS4,FLG_SEGURO_MENOS5,NRO_ACCES_CANAL1_MENOS0,NRO_ACCES_CANAL1_MENOS1,NRO_ACCES_CANAL1_MENOS2,NRO_ACCES_CANAL1_MENOS3,NRO_ACCES_CANAL1_MENOS4,NRO_ACCES_CANAL1_MENOS5,NRO_ACCES_CANAL2_MENOS0,NRO_ACCES_CANAL2_MENOS1,NRO_ACCES_CANAL2_MENOS2,NRO_ACCES_CANAL2_MENOS3,NRO_ACCES_CANAL2_MENOS4,NRO_ACCES_CANAL2_MENOS5,NRO_ACCES_CANAL3_MENOS0,NRO_ACCES_CANAL3_MENOS1,NRO_ACCES_CANAL3_MENOS2,NRO_ACCES_CANAL3_MENOS3,NRO_ACCES_CANAL3_MENOS4,NRO_ACCES_CANAL3_MENOS5,NRO_ENTID_SSFF_MENOS0,NRO_ENTID_SSFF_MENOS1,NRO_ENTID_SSFF_MENOS2,NRO_ENTID_SSFF_MENOS3,NRO_ENTID_SSFF_MENOS4,NRO_ENTID_SSFF_MENOS5,FLG_SDO_OTSSFF_MENOS0,FLG_SDO_OTSSFF_MENOS1,FLG_SDO_OTSSFF_MENOS2,FLG_SDO_OTSSFF_MENOS3,FLG_SDO_OTSSFF_MENOS4,FLG_SDO_OTSSFF_MENOS5
15009,201208,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,4,4,5,5,5,1,1,1,1,1,1
58938,201208,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,4,4,0,0,0,0,0,0,0,1,0,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0
52093,201208,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57053,201208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,36,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46456,201208,1580,1010,1020,20,0,0,1,1,1,1,0,0,6,6,11,10,5,4,13,24,11,4,2,8,4,11,2,11,3,4,1,1,1,1,0,0,0,0,0,0,0,0
34188,201208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14617,201208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,2,2,2,2,2,1,1,1,1,1,1
78963,201208,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,1,1,1,1,1,1
10985,201208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,2,2,2,2,2,2,1,1,1,1,1,1
97000,201208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,6,0,0,0,0,3,3,3,3,3,2,1,1,1,1,1,1
42590,201208,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,4,4,4,4,1,1,1,1,1,1
13146,201208,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
713,201208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,3,1,1,1,1,1,1
35086,201208,10710,10980,11220,5470,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,5,5,1,1,1,1,1,1
58154,201208,110,120,120,270,220,130,1,1,1,1,1,1,9,5,6,5,13,8,0,0,0,1,0,4,5,7,6,0,7,5,1,1,1,1,1,1,0,0,0,0,0,0
18150,201208,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,4,17,2,1,1,3,2,0,8,15,3,4,11,2,2,2,2,2,2,2,1,1,1,1,1,1
47642,201208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,0,0,0,0,2,2,2,2,2,2,0,0,0,0,0,0
7444,201208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
665,201208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,2,6,4,5,1,1,1,1,1,1,1,1,1,1,1,1
19902,201208,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,2,2,2,1,1,1,1,1,1
77950,201208,13150,13850,16950,21890,22610,24140,1,1,1,1,1,1,1,3,5,5,5,10,5,9,18,9,11,13,3,5,6,3,3,6,5,5,5,6,6,6,1,1,1,1,1,1
81803,201208,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,4,4,4,4,4,1,1,1,1,1,1
16835,201208,0,250,640,250,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,3,2,1,1,1,1,1,1
13689,201208,8320,8400,1120,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,3,4,2,2,1,1,1,1,1,1,1
52980,201208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37759,201208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
74811,201208,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,3,3,2,1,1,1,1,1,1
8636,201208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,0,0,0,1,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7725,201208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,0,0,0,0,0,0
98363,201208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32854,201208,12540,12800,13210,13540,13860,13990,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,13,15,25,6,16,14,5,5,5,5,5,5,0,1,0,1,1,1
85758,201208,20,110,0,0,0,0,1,1,1,1,1,1,2,4,1,1,3,2,11,8,2,2,0,0,8,13,15,12,17,22,2,2,2,2,2,3,0,1,1,0,0,0
13259,201208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56704,201208,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,10,1,0,0,0,0,0,0,0,1,0,0,2,2,6,6,6,6,6,6,1,1,1,1,1,1
42610,201208,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,9,9,1,1,1,1,1,1
51685,201208,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,2,2,2,2,1,1,1,1,0,0,0,0
34082,201208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70767,201208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1
54543,201208,4270,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,10,4,3,3,6,4,3,3,3,3,3,1,1,1,1,1,1
33528,201208,0,0,0,0,0,0,1,1,1,0,1,1,0,0,3,7,3,4,0,0,0,0,0,0,15,23,24,19,11,0,4,4,4,3,3,3,1,1,1,1,1,1
33016,201208,220500,85350,0,0,0,0,0,0,0,0,0,0,2,3,3,2,3,7,0,0,0,0,0,0,2,2,6,13,4,14,2,2,2,2,2,2,0,0,1,1,1,0
10377,201208,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,3,3,1,1,1,1,1,1
35516,201208,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,4,4,4,4,1,1,1,1,1,1
21532,201208,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35322,201208,0,0,120,0,4570,4540,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,7,8,8,8,8,7,1,1,1,1,1,1
94074,201208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,20,21,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
137,201208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5062,201208,110,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,6,4,4,4,4,1,1,1,1,1,1
57531,201208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,2,2,2,2,2,2,1,1,1,1,1,1
59104,201208,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,3,3,3,1,1,1,1,1,1
58710,201208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59880,201208,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,10,16,7,14,9,12,3,3,3,3,3,3,1,1,1,1,1,1
99031,201208,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,6,6,6,7,1,1,1,1,1,1
63596,201208,1260,2000,670,0,0,0,1,1,1,0,0,0,9,10,3,0,0,0,0,0,1,0,0,0,7,7,3,0,0,0,5,6,5,4,4,3,1,1,0,0,1,0
2434,201208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,3,4,1,1,1,1,1,1
98140,201208,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,3,11,15,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55708,201208,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12080,201208,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,3,3,3,1,1,1,1,1,1
39786,201208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,1,1,1,1,0,0,0,1,1,1,0,0,0
65121,201208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50607,201208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,6,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2336,201208,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,6,13,3,10,3,16,0,1,0,0,0,0,0,0,0,0,0,0
70471,201208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,11,3,4,0,0,13,19,12,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60459,201208,0,0,0,0,0,0,1,1,1,1,1,1,4,7,1,2,5,10,0,0,0,0,0,0,9,4,14,12,3,8,1,1,1,1,1,1,0,0,0,0,0,0
65953,201208,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,3,3,4,1,1,1,1,1,1
16652,201208,2130,2180,2240,2290,2320,2320,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,1,1,1,1,1,1
72855,201208,0,0,0,0,0,0,0,0,0,0,0,0,13,9,0,0,0,0,0,0,0,0,0,0,13,11,2,2,0,0,5,5,5,5,5,5,1,1,1,1,1,1
44959,201208,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,6,5,5,3,2,2,1,1,1,1,1,1
929,201208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,7,0,0,0,0,0,3,0,8,0,0,0,4,4,4,3,3,3,1,1,1,1,1,1
23521,201208,70,50,60,120,360,400,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,1,1,3,1,1,1,0,0,1
59755,201208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,1,3,0,0,2,2,3,3,3,3,0,0,1,1,1,1
96650,201208,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,3,3,1,1,1,1,1,1
47486,201208,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,14,18,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73423,201208,5460,5740,5750,5250,5550,5780,1,1,1,1,1,1,10,8,6,8,4,4,4,0,0,1,2,1,5,5,2,4,6,5,2,2,2,2,2,2,1,1,1,1,1,1
34523,201208,10170,8950,9270,9050,8970,8910,1,1,1,1,1,1,0,0,0,0,0,0,2,2,3,6,1,5,0,0,0,0,0,1,3,3,3,4,4,4,1,1,1,1,1,1
99346,201208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49710,201208,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,21,20,9,14,18,29,0,0,0,0,0,0,0,0,0,0,0,0
34868,201208,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,3,3,2,2,2,1,1,1,1,1,1
43187,201208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28125,201208,4010,4480,4890,5260,5690,6110,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,0,1,1,1,1,1
33086,201208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,13,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75399,201208,4760,3020,2160,4260,1040,1230,1,1,1,1,1,1,0,1,1,0,0,2,5,4,5,7,7,7,4,11,4,6,10,5,1,1,1,1,1,1,0,0,0,0,0,0
71400,201208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,12,7,10,11,9,2,2,2,2,2,2,0,0,0,0,0,0
25027,201208,220,20,0,0,0,0,1,1,1,0,0,0,0,1,0,2,2,0,10,14,15,8,1,0,21,11,5,8,15,8,2,2,2,1,1,1,1,1,1,1,1,0
76565,201208,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21906,201208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0
2393,201208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,11,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1
42209,201208,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,17,19,13,21,23,20,3,3,3,3,3,3,1,1,1,1,1,1
33071,201208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
66235,201208,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,1,1,1,1,1,1
66937,201208,0,0,0,0,0,0,0,0,0,0,0,0,3,7,2,5,6,7,0,0,0,0,0,0,10,13,6,6,11,10,2,2,2,2,2,2,1,1,1,1,1,1
7255,201208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29361,201208,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,0,0,0,0,13,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81305,201208,10260,10510,10660,10700,8290,6860,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,3,3,1,1,1,1,1,1
61368,201208,140,0,0,0,0,0,1,0,0,0,0,0,10,8,7,5,0,0,0,0,0,0,0,0,20,11,7,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0
18921,201208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,17,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1
4281,201208,9640,0,0,0,0,0,1,1,1,1,1,1,1,0,3,2,0,1,17,15,20,16,17,19,14,12,14,20,11,19,2,2,2,2,2,2,1,1,1,1,1,0
1320,201208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
87966,201208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93554,201208,10360,0,0,0,0,0,1,0,0,0,0,0,5,6,0,0,2,2,0,0,0,0,0,0,18,13,18,16,30,15,2,1,1,1,1,0,1,1,1,1,1,0
59541,201208,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,4,4,2,2,1,1,1,1,1,1
26921,201208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82730,201208,3430,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,2,2,2,2,0,1,1,1,1,1
75540,201208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70543,201208,0,0,0,0,0,0,1,1,1,1,1,1,4,0,0,2,2,3,3,1,4,4,4,5,1,2,1,0,2,0,3,3,3,3,3,3,1,1,1,1,1,1
33963,201208,0,0,0,0,0,0,1,0,0,0,0,0,8,8,3,4,5,1,17,13,12,12,6,0,8,16,8,13,11,15,1,0,0,0,0,0,0,0,0,0,0,0
23362,201208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
89456,201208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,24,20,11,20,3,0,5,10,11,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
19856,201208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
48840,201208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21191,201208,8570,8300,7680,7730,6400,6230,1,1,1,1,1,1,0,0,0,0,0,0,14,16,11,11,13,13,1,4,4,24,17,2,6,6,5,5,5,5,1,1,1,1,1,1
39347,201208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77150,201208,6360,8150,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,1,1,1,2,1,1,0,0,0,1
90006,201208,1140,39560,43610,47810,52030,55860,1,1,1,1,1,1,14,11,5,9,7,6,0,0,0,0,0,1,5,12,5,6,9,4,1,1,1,1,1,1,0,0,0,0,0,0
50034,201208,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,4,1,0,0,0,0,0,0,0,3,3,2,2,2,2,1,1,1,1,1,1
87590,201208,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,14,4,6,6,1,1,1,1,1,1,0,0,0,0,0,1
79775,201208,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,14,0,0,0,0,0,2,2,2,2,2,2,1,1,1,1,1,1
17517,201208,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81922,201208,8760,8740,8850,9190,9260,9630,1,1,1,1,1,1,2,1,3,6,1,0,16,5,12,4,7,6,9,3,6,10,1,4,3,3,3,3,3,3,1,1,1,1,1,1
37745,201208,7930,7770,7290,6830,7090,7720,1,1,1,1,1,1,1,0,2,0,0,2,10,13,9,10,7,3,1,2,5,5,12,7,3,3,3,3,3,3,1,1,1,1,1,1
10571,201208,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,19,4,3,15,6,0,0,0,0,0,0,0,0,0,0,0,0
55,201208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,1,1,1,1,1,1
82758,201208,43500,44060,44550,45060,45610,0,1,1,1,1,1,1,5,5,4,2,7,5,12,14,6,11,20,3,15,19,15,10,13,5,3,3,3,3,3,3,1,1,1,1,1,1
45796,201208,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80462,201208,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,1,1,1,1,0,1
74378,201208,0,0,0,0,0,0,0,0,0,0,0,0,9,9,5,0,0,0,0,0,0,0,0,0,10,13,10,16,10,21,0,0,0,0,0,0,0,0,0,0,0,0
31074,201208,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,2,1,8,14,15,13,2,4,30,47,35,39,27,15,4,4,4,4,4,4,1,1,1,1,1,1
69722,201208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1
97356,201208,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,5,5,4,3,2,2,1,1,1,1,1,1
51035,201208,580,710,300,580,760,720,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,1,1,1,1,1,1
95617,201208,32750,33350,33880,9880,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,3,3,0,0,0,0,0,0
27576,201208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,1,1,1,1,1,1
86419,201208,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,2,2,2,1,1,1,1,1,1
12006,201208,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,22,24,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67824,201208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,10,5,5,5,5,5,6,1,1,1,1,1,1
88369,201208,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,1,1,1,1,1,1
73208,201208,210,0,0,0,0,0,1,0,0,0,0,0,4,0,2,0,0,1,14,10,6,6,4,4,3,1,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0
41395,201208,330,730,970,990,1590,1660,1,1,1,1,1,1,6,7,9,6,9,9,0,0,0,0,0,0,4,5,8,3,5,3,2,2,2,2,2,2,0,0,0,1,0,1
45005,201208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,20,10,10,3,6,0,0,0,0,0,0,0,0,0,0,0,0
92454,201208,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13724,201208,3100,3500,3020,1640,2200,280,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,2,2,2,2,2,2,0,0,0,0,0,0
69057,201208,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,3,3,3,3,3,1,1,1,1,1,1
92533,201208,0,0,0,0,0,0,1,1,1,0,0,0,13,12,3,0,0,0,0,0,0,0,0,0,10,12,13,8,6,8,1,1,1,0,0,0,0,0,0,0,0,0
64686,201208,3620,3940,3580,2620,1910,1820,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,6,6,1,1,1,1,1,1
