,v_0,v_1,v_2,v_3,v_4,v_5,v_6,v_7,v_8,v_9,v_10,v_11,v_12
5817,7fae1992e0d926c62abeb6d7bf435626f3ce30ddf7f82517f37403237c85977b,63,2987,216,38.0,1,0.0,0.0,0.0,-999.0,0.0,27,72
4035,c282da6b7680e3821813abf80931a3bdc9402b0a94c8f2557cfbff2457c1fce5,0,1815,35,31.0,0,10000.0,0.0,866.0,41.0,549.0,56,38
2313,8704bfc2d30caa416c4c07c4964fa716309e0d466d905f1272fd26dcb859a50a,30,3517,145,27.0,0,640.0,0.0,481.0,21.0,137.0,56,2
4475,496c1a150c49c28e38f15ff21560d4f80eaebc218e6ef3f7c28524068d6b891c,60,2238,209,26.0,1,513.76,0.0,430.0,64.0,2.0,56,2
2461,6ec1b7d0bf740b2ebe4873113e55faba282a6017d77c361c2dc18a5c4fcc6ec9,0,2056,167,68.0,0,0.0,0.0,805.0,-999.0,598.0,56,38
3341,7bfdbf457a359c653a33b8e5093231b2779b156808d0a025ff296faeecae3f04,73,3041,277,40.0,1,650.0,0.0,486.0,25.0,166.0,56,38
2640,6d11228a275618a7b9d367bc6a104abe6f9b8202d8f5550bb4acd6b0c5163360,0,2737,265,54.0,1,0.0,0.0,0.0,-999.0,65.0,56,38
2881,0cc8473048385aa20a548f31301ad83caf19bcc3391defaf5cbe6f7a02949713,0,1815,137,47.0,1,5225.0,0.0,896.0,146.0,624.0,42,25
1357,0dace75940083f465b4a223e28a3e5dff22a3734d4e0d3002197bf1f0aa2b447,80,1911,83,40.0,0,0.0,0.0,514.0,-999.0,234.0,16,20
5247,933a2601ba4a44e73f10c3a1be6ef0cac64b275f60ffac6da2b3c1409876d9e8,180,1320,35,50.0,1,0.0,0.0,796.0,-999.0,0.0,56,38
3321,db4f36768e9136ab6a5e465b696107a3013d4f81ba8e09d3ffa2fcc5071c2bd4,0,2980,239,40.0,0,0.0,0.0,0.0,150.0,0.0,56,38
5820,ce522e99bc79a6755497284659d2750b944740d518fd8fd07b1d43777d72c3c0,152,3564,242,38.0,1,0.0,0.0,0.0,-999.0,0.0,56,26
2384,69093665b60457dfd0e21e9da320efd2b382b2b954d82cd7c721fc95b3d3dea4,0,2590,307,58.0,1,0.0,0.0,604.0,-999.0,257.0,42,31
1240,f2e9edcc6289017c07cbb0d476f09c479690868867a4e8f4a24600b9393c9011,0,1865,150,47.0,0,0.0,0.0,694.0,-999.0,638.0,16,8
2131,454324d1b05cea84da65f764ec2105e31f99901b5c37587c8421cd602c764b1c,30,1815,258,46.0,0,3229.0,0.0,712.0,-999.0,1.0,39,42
2494,1cf09d465506ff4fdb79a4fc9efea75310b6d613f8ada1da9f42280bd7fd2259,0,27,312,66.0,0,0.0,0.0,0.0,-999.0,580.0,56,51
2861,8bf48df042df6fdfa1eb7c468b8c6359d895afacc35684842d70537711a610a5,33,1741,145,47.0,0,0.0,0.0,0.0,-999.0,0.0,56,2
3468,c8e925d6a418ce9e4ad8fa873a4eb2ea955ab53620560a7e1a1ebbee7d40deaa,30,3362,312,38.0,1,557.44,0.0,647.0,44.0,0.0,56,51
1097,84b9b9eff115e9b17855e1872daeb84e0f9ea5574ee43c989b3ee718fcf7d306,96,3564,267,61.0,0,0.0,0.0,0.0,-999.0,0.0,56,38
4718,9c6c64c990520495959719489658898be43a44555eac6f1d00477a377c80f4c8,152,3564,33,27.0,1,587.44,0.0,641.0,18.0,0.0,56,51
3948,f93c5f6edefdacdf574cfc0842fafab866041a02ba3b1bcea94e5cb09b4ad573,30,3564,146,32.0,0,798.72,0.0,443.0,103.0,1.0,56,38
610,82a13a036c153fcafac689bd37c349e3716a121e792ff5a0cd82fbc451708330,0,2873,34,25.0,0,572.0,0.0,0.0,24.0,7.0,56,51
910,fe4fef42f67c21519ad75dacf1f451181cf31108c960942ca69866afa81ec473,30,309,81,26.0,0,615.0,0.0,780.0,18.0,106.0,21,19
412,1a580e4d9aad7bd2296ae3bae8b1559c567d882a01db62f0a3337304f8679d15,0,1902,33,50.0,1,900.64,0.0,726.0,71.0,51.0,56,51
2743,46acfaa6aad56d5be10c4b9e7c08f28178cd9c6c1cd494852db4f333d6adf6de,0,254,219,52.0,1,0.0,0.0,0.0,-999.0,167.0,56,38
4471,501731721b4cce9e6ad750e41fe3f6689fc44b2e50497f817530f807e9fb1829,121,2235,146,26.0,1,513.76,0.0,676.0,26.0,166.0,56,38
5806,ac22a0da8210304a33d54a06ab6f0a92fd92697e21a950e0c68b3793978eb866,0,2062,35,90.0,1,0.0,0.0,0.0,-999.0,0.0,56,38
4374,c384ac0f7f5c34ed49a4be997c267d864f63c378a83fd06e2d1c06fdb4cc93e1,30,579,34,27.0,1,700.0,0.0,726.0,46.0,3.0,56,51
3190,462d9a134a3e89dfa79ead7aa97df0fc73dda9847ce2075912326100a6e2caf0,121,1815,188,59.0,1,2993.0,0.0,0.0,-999.0,396.0,56,49
4983,cdcd333f7ee5a2a3590fdb80c4ad2deb44e5e2253161b7b825fdb318fe138f45,0,403,285,35.0,0,566.0,470.0,812.0,92.0,551.0,77,54
4406,38d7374a5c94d5834d08f3e27f502663d5fcb5bd7f249441c7501d707e257829,30,2553,167,26.0,1,2219.0,0.0,576.0,-999.0,6.0,56,38
1137,af9ce5c2c1c904a0395bf774a9ce436ffce5c1a4c124a2ec10c90aab8b918579,121,1815,276,53.0,0,2525.25,0.0,737.0,206.0,0.0,16,20
4145,88cd1871b0b9a6175bfd556651ca4285eb31d053d99ece97c5dbdeb191d84899,30,143,219,30.0,1,0.0,0.0,0.0,-999.0,89.0,56,38
4296,265b65fa505806c7c9be41b1744c28ddd673d47e6d4eb80a6af7674546ac0735,0,473,243,31.0,1,1000.0,0.0,922.0,138.0,631.0,21,19
1479,e5d9cfb594fda661abe7c21718fc59016a3743d96d1bed139c838c073b9e0d18,60,2685,146,34.0,0,1364.12,0.0,669.0,87.0,1.0,56,38
2573,c0235e648647ebc9ad17d5af4798386fdcd40f15dec8be90d5cddcf247b5173f,5,2366,221,54.0,0,0.0,0.0,0.0,-999.0,2.0,56,38
4495,556f109e840c7261287709d1c5303a65fe57467030083aee70e3755a4ace86b0,60,2651,167,26.0,1,903.18,0.0,582.0,76.0,159.0,56,38
3272,47c4ca76478dc595675c56788655c564e2b7c1e10af609a26af23fb1ee48d7ec,121,2896,300,41.0,1,3906.45,0.0,844.0,96.0,159.0,56,38
4610,91003ca9e6b7d0a4919d32ccf515757207fa828ebe492324c72d5ba4c1ef23a2,63,2269,146,24.0,0,0.0,0.0,334.0,-999.0,3.0,56,38
3799,c7e74e6fb03b235ac258cc5069142083ba3fc2c87d57f00571aff0ac3e755666,0,741,213,33.0,0,778.88,0.0,842.0,64.0,609.0,56,38
1788,8e5e8bc64becb20df7277ddefdaf9630ef42d66ad9faab6c8f8bc7ac34a669a4,0,2558,317,40.0,0,362.78,0.0,0.0,51.0,489.0,16,8
2066,f407712310977c02454f52a46944e64282f3b3dddaa5a2afb3b7e0906c941d17,0,1815,73,33.0,1,2231.0,0.0,553.0,90.0,33.0,39,17
1518,f0e5f9f1bf80f0a93806765d9bc63e07525bccba9a43492f96b632e08f49f28d,0,2120,83,35.0,0,1500.0,0.0,674.0,120.0,316.0,16,20
1569,75ec68b5ee500b6eefdde14e8d123af062f262a076f8279a51bb16bbc0c1ea89,30,1182,37,30.0,1,3500.0,0.0,563.0,-999.0,303.0,56,38
3477,17d4c694120834c8ef88eb4880c5f114841fb84d85d42340bb4f391920b732b8,0,973,267,38.0,0,0.0,0.0,821.0,-999.0,524.0,56,38
1071,8c9d9701ab6eff534849af8f3c44277deedd5688d57509182a75f1647ee7c7bd,0,2274,37,61.0,0,0.0,0.0,0.0,-999.0,286.0,56,38
4938,8dea8ee66d42379d4f666144e9a337455218ec961c19c1054229577ad07ca1f3,0,2589,167,40.0,0,613.85,0.0,750.0,58.0,46.0,56,38
492,e485345bff1752b923cbec77e4c00a4589194cb06657f87a67ac80d7edaaddf9,0,2366,222,41.0,0,1256.51,0.0,975.0,197.0,650.0,19,41
4260,db3238096d8162ca1e75a20b2920c0d1c7dbfec604b28428107f4c8eb2f8f795,30,2961,145,29.0,1,850.12,0.0,491.0,88.0,166.0,56,2
3950,3ba90ae12037e665e59438c94ae57fdf3124a5351de704eb4811a6a4c332f4b9,0,2637,26,32.0,1,793.18,0.0,733.0,67.0,668.0,56,26
59,071da45f014e71a19a30c1626d0f8b03cc3a85b6c622aed172bf4db2bb9e9f21,60,2421,267,43.0,1,0.0,0.0,0.0,-999.0,184.0,56,38
2249,0066d950c388a38a23876f468a7c9966b27a93f6ad4ff4c42eb01e3f8f71155a,0,68,146,74.0,1,0.0,0.0,0.0,-999.0,538.0,56,38
4752,1c68ccdb14b412952a121a4b4e8e73ee67e83dc9bea0bbf477b425bd942c4fbf,30,503,35,47.0,0,0.0,0.0,0.0,-999.0,0.0,56,38
3426,e0be42e19d0f0af2310d5eda518a1271ae6ea2ccfc18d33d5baba714c741adc5,30,3170,221,39.0,0,557.43,0.0,699.0,34.0,1.0,56,38
4914,6dadcfd496475771ed6166ccc0413a6a7f79d34890a1c30074aaba92fac35ac9,30,3196,12,42.0,1,3999.66,0.0,608.0,40.0,240.0,18,60
3828,3541813e5cc0f4f4b6c2982e944b6dbadbe0aebc9ccf4d9e8777c11b09fdc1a7,62,3564,59,33.0,0,600.6,0.0,858.0,31.0,179.0,21,19
3558,f94ea20e1b5e87a397d28a3599e73dfc00304f6712f01e24060cd20ed417fce8,0,3067,146,36.0,1,0.0,0.0,746.0,-999.0,869.0,56,38
1501,bed67e4d977a89a11f62c214ee94a80753672727fbf98bc0f791d93de1f339a2,0,1865,24,33.0,1,3300.0,0.0,540.0,59.0,307.0,16,7
5358,36540d7ae2a6d4c38e72b62ad293517ebff5d1919bc25c1fae8cc95480347b1a,77,2508,267,33.0,1,0.0,0.0,0.0,-999.0,0.0,56,38
912,bd172142047df72970069d869221eb2c856e7396e9d386f576305e1d8ca0b1d6,0,3367,167,26.0,1,874.47,0.0,527.0,49.0,533.0,56,38
3952,29932dc6e80d32802ff596d5e1c65f413ce33bcfb44415b542ae3c3b7f3ac61c,60,1173,17,31.0,0,1155.0,0.0,566.0,78.0,0.0,58,2
5621,6b5a225c44596812a317ce7ac924b20682cb7e3d9098ec7f2baeeb1bc8868246,0,807,311,61.0,0,0.0,0.0,0.0,-999.0,464.0,58,2
2822,605b636ecf044297f928e9d500d49c555aa32116d49c54ada0044db2ce346127,5,1018,267,54.0,0,0.0,0.0,0.0,-999.0,112.0,56,38
2813,06a2aa420b18fe29f9ec36e86aad6e893eca636d4d0104bf4ef2bb7c39ff3fec,59,1810,100,48.0,0,509.6,0.0,463.0,20.0,111.0,56,26
4001,1025d992777471d6871fa6d83021f7deda586cbd64d4bf282978f25a441620b3,0,866,267,31.0,1,1556.0,0.0,724.0,78.0,592.0,56,38
4370,a11d4da1dd43d15720f3717cd59594d66a41205a946a24a8e2ed5dfe2f3608bc,0,19,277,82.0,1,0.0,0.0,0.0,-999.0,554.0,56,38
5274,a917dac401e417bb7a514ec09d90ba8edfc0453507d1d04744975fe39e009b5d,60,1820,35,44.0,1,0.0,0.0,0.0,-999.0,500.0,56,38
5180,4dda39ffc4c458841e5c5983e453f7232454ec2d365b2bf4a9da426858d9c1ef,93,526,146,36.0,0,0.0,0.0,0.0,-999.0,246.0,56,38
5663,fc40bdfea32d9372c6ae40b6c3be833087b2e851a6b9cd09e4fd878c0774f33f,0,229,167,52.0,0,0.0,0.0,542.0,-999.0,118.0,56,38
5695,b012f9b155501aea673ec581b62296508be7aef2b8b9df5e5310a537cb11dc4d,0,3445,163,50.0,1,1068.0,0.0,661.0,200.0,460.0,42,33
851,dd204e218f0f3f2f5a494e789db637f482a296a11330ce5b780898962cf2f03b,30,1353,37,31.0,1,1200.0,0.0,457.0,26.0,1.0,56,38
111,daa060d15264fdf5cecfb537c9cca3d394b9c7bcbf62656b88ef836f1ff09c4a,0,945,67,44.0,1,1140.2,0.0,759.0,24.0,496.0,6,63
3710,9136ed41bd4ae0e9024b03759ddc0f03839984041a08fd71bb182e5a4121a5ea,0,310,167,34.0,1,786.6,0.0,570.0,45.0,197.0,56,38
4573,683cf80220e9578c648f7cada84206c76ba4e771c290af33ee7b77d313b57690,140,1758,144,24.0,0,505.0,0.0,571.0,24.0,221.0,56,51
5311,22b1d81fa9937452883305026f067f8fd4a65777606ab9e97d676d6af73332e4,242,2324,277,106.0,1,0.0,0.0,0.0,-999.0,0.0,56,38
478,1f59fda5911617d5fa3ffa1f8ed97be66210e0ce8561faa7c4f8980aa6907cd0,0,2064,260,72.0,1,788.56,0.0,748.0,-999.0,763.0,56,13
927,9e637f8033c20a54a9488b7a8cfa0e6985bef0c4fc72335cfb51af3911c5eb5e,121,3564,270,25.0,1,900.08,0.0,353.0,47.0,0.0,21,19
4698,f4c421589b343a5e761e31c23194295a09106ea9c5f10657d38fdc0dc7c01833,121,2474,45,22.0,0,400.0,0.0,0.0,6.0,0.0,56,13
5952,127af09b0e8da3b26413fad6ab04d32973a5480180bb0175d9310518854383f6,0,1506,146,31.0,0,0.0,0.0,795.0,-999.0,544.0,56,38
3911,3bccf71198dc0994aec19d963e4230b89683f082ec7beabc99f54bfc122dea2b,89,686,27,32.0,0,700.0,0.0,577.0,34.0,153.0,56,26
3484,42ead061edf37483becb79c93ce483837931860d26a67efaf154f08544f7963d,60,2693,33,39.0,0,728.24,0.0,316.0,59.0,3.0,56,51
5836,be3387738c0f645102d7a6a1d5b8e6c2eac2ba74b164c766f40fc112b734499c,456,3511,146,54.0,1,0.0,0.0,0.0,-999.0,159.0,56,38
2288,ede0d8498b4a64829fa49baaa8abdf521d0dbc4828e39ec8b4347580164d6556,0,2483,302,34.0,1,800.0,0.0,713.0,84.0,241.0,42,57
5746,e397d204f7f985a296960774f617a05f12d3b3fd70e0508a867bff5cc13ec785,40,2882,146,58.0,1,5000.0,5000.0,830.0,98.0,625.0,56,38
5335,9f8d3e46c1bc851d112cd424c64f7975f27c5c32f9e918a8845176e6b7a859bf,0,506,216,72.0,1,0.0,0.0,0.0,-999.0,0.0,27,72
3997,9656a16f848f7843efb4db76f4305c84f3203b6009fed72a1ca91d29bf963ef2,0,3367,167,32.0,1,604.96,0.0,0.0,28.0,466.0,56,38
28,a202c556e4258fced778a5b273e61e91765279be0cb1d6e253a2881f95bc5e9a,89,1553,35,51.0,1,0.0,0.0,0.0,-999.0,0.0,56,38
793,8070a8c18c486ca431f5e578ac4c7574627926c8fa350f602e198a30e0789c04,0,3516,81,36.0,0,0.0,0.0,0.0,-999.0,281.0,21,19
5482,67810c8670ae874200ce3f90aa64ade988c9f998b27c7134d6e153a7384e8974,0,1575,267,52.0,1,3000.0,1600.0,940.0,60.0,246.0,56,38
4509,5f947164e3f3e6b1ee080164df49c835bd3f4ae1b7f50ba27a1ff76373c3b1ec,60,452,300,25.0,0,1117.0,0.0,471.0,41.0,208.0,56,38
5761,704585e03c5dd77b596dcf3e7f4198e61042ae6cde6ff220fd6e6743736f301d,60,3553,83,33.0,1,1702.5,0.0,489.0,123.0,0.0,16,20
847,5fa3431b5354c12637661de3764952e594fcefb9d2d5fb1a4b63e74dc3959b09,60,3564,8,31.0,1,657.95,0.0,434.0,71.0,2.0,56,51
5353,d9a39604440807a251e41162138b55c09060578f069f0b1aeee5e4d1d2f79ca1,30,3172,209,60.0,1,2200.0,0.0,0.0,84.0,166.0,56,2
3076,609608b571759074f407574f9610234224e0770f72ca1cc6596dafd4906e6e7f,181,1722,316,57.0,1,1600.0,0.0,551.0,40.0,133.0,56,2
4440,3f2d2bb80b2ce7ab12dbcb8a81efff27f9291367ea7d451806907f47f3df9f07,90,452,70,26.0,0,783.36,0.0,720.0,29.0,167.0,56,38
5103,aeecf7fd65b44382a26bdfabb2db20bb583a3cfe4d68bb46e5b963c955f16c0a,60,154,17,27.0,1,600.0,0.0,638.0,17.0,15.0,55,61
637,f67230d61ffe37b72450397328753a07575d9257a8e58c407f834a153d514b03,61,721,2,62.0,1,0.0,0.0,0.0,-999.0,0.0,19,0
1612,79e349255ed276f370741bf8592c0fa79d3006cb50204da2b622cc8328c433ea,0,1819,235,28.0,0,2144.66,0.0,0.0,104.0,668.0,16,21
4024,09be380b27a8f2ab1a27ade403d402885b8c1d41bfa483ee2a0ab1cd6c09daf1,0,1634,17,31.0,0,503.1,0.0,662.0,42.0,84.0,55,61
5971,4d50c8ec53083e6fdaacbbcbed388ffed95a044ea4ba3fad6dad0769a81403c5,0,3430,309,53.0,1,0.0,0.0,0.0,-999.0,0.0,73,72
1504,71332e231cfd35f521c384616cb4671f9f4282039ce820a14f483e975ad22bb9,30,2274,17,33.0,0,779.5,0.0,742.0,12.0,189.0,55,61
779,0978e8c2d6cd71738714aeba977a3b38ab5e17cd792d747a3502f990e0e6bb57,30,2476,259,38.0,0,500.0,0.0,568.0,2.0,0.0,21,19
5984,3f78d1dbde937bddfab9e64d4b374532bad4bbe0e8ae6efaa1a55e5290048df2,150,2770,219,25.0,1,0.0,0.0,0.0,-999.0,0.0,56,38
804,aef614f8bdb6f2c4fb4f6125c11d1978fbbac4c53def4e74436b093b45711fa8,66,3564,146,35.0,1,0.0,0.0,0.0,-999.0,1.0,56,38
4170,a139e4d3c15a3f6299903fc816e6141fb93151e2302b87012bbb111ca0756a12,89,775,167,32.0,0,600.0,0.0,719.0,61.0,159.0,56,38
3398,65baf6b75ba4e8a5e34b2dd7635242ad0ec170e76bf2e2f04a9f7a44a47e7cbb,0,1815,267,39.0,1,22275.98,0.0,636.0,97.0,389.0,56,38
483,a1b18028f68878d7a088ab4b23b144b0387ac4354b4bf8686475d7e6a37886ec,0,2863,37,42.0,1,1050.0,0.0,708.0,104.0,451.0,56,38
4028,63886903f8423a70991291f38ec34c463f33f6ac81d9d7942320659a76fb5865,0,3564,27,31.0,0,630.0,0.0,660.0,70.0,0.0,56,26
1774,ed2f67a495b845513f1b9c148a94af10ea3b9492e277af6c0f58738d219d0d0a,30,3043,167,28.0,1,530.4,0.0,0.0,25.0,68.0,56,38
5302,cd0fb2d82d8712a10b7b68f5832d142c6b74d6866c87cf93222f0867a9e57f5c,152,394,37,33.0,1,0.0,0.0,511.0,-999.0,0.0,56,38
2084,8e8d0932854e2303a5c1360a5881f1fe499180d37c125d197154649eff199cee,0,1381,201,29.0,0,475.0,0.0,514.0,71.0,192.0,39,17
5559,321f5fd597167cf6e9bb8ba1364a452adce2d512f3edcf4548681be601ca2be2,59,463,267,32.0,0,0.0,0.0,562.0,-999.0,1.0,56,38
1891,6d884d336a7b6b92444a4ff95b6c3e511c50993a534af97d9731ac54a3add91e,0,2828,10,56.0,1,0.0,0.0,0.0,-999.0,0.0,56,38
500,c92af76b2cc4d5e62532b56f34a1a47e1f48c401be54972a2f57f0566fb10709,0,452,37,40.0,1,1785.0,0.0,916.0,25.0,877.0,56,38
5287,9ad0c897661fbf4a054fa0398a83bc37c8a2a5a64a847ba8a15baf9e763ce573,0,2197,52,51.0,1,0.0,0.0,728.0,-999.0,731.0,77,54
5848,1db0873b92db3e0dd94595776a3b46d05bcc306867214a517f7392f9a02e570f,0,27,59,78.0,0,0.0,0.0,0.0,-999.0,524.0,21,19
2580,40c0519dd76caf6f741a471b58ffae77a417556086c068c770701b4fe3421aca,0,1576,37,59.0,1,0.0,0.0,771.0,-999.0,719.0,56,38
5466,afa0f090577169f2e69e593e43586ba41bc80d826937add6127726345677ac3b,33,262,146,43.0,1,5957.1,0.0,609.0,141.0,382.0,56,38
1503,3c19d408eda06c683832638b58e11da9a588ecd7baa69e675311ac48a61ffad1,30,275,170,33.0,1,720.0,0.0,711.0,66.0,0.0,16,20
5969,3db1a3c09e917aaa8d725afb5ef28c060115ca543a3b8383a1e85d802ce3cddb,0,99,318,41.0,0,0.0,0.0,0.0,-999.0,0.0,78,72
663,3ca9603c2aa9d7a27372bddcf107ff81fab48943140c0e1cdc3491f8f332ae72,5,2571,216,55.0,1,3000.0,0.0,904.0,333.0,438.0,55,70
4052,8aa4aa3dad8f5bb16eff880b3bd70fb6b1ed266e1645580265d268043bf628fb,0,3068,146,30.0,0,550.0,0.0,765.0,57.0,17.0,56,38
2126,1bed781b77f27b92c2002021de3f1cd3d9c627da4c9787e0a213a1cc7b42df40,0,945,73,46.0,0,827.0,0.0,722.0,1.0,561.0,39,17
4053,f8880431b034caea0ccf1d4016fbe6ff31dae2c89950fe5ae2b1359714f76ea3,30,3198,300,30.0,0,624.0,0.0,736.0,53.0,0.0,56,38
1212,0b6aa7f36a8f3cdb535d4843efbc011962759a7456967c06bc7469bda386dfa1,152,1840,266,48.0,1,866.66,0.0,681.0,243.0,400.0,16,50
4997,f116c541f58b15c5e6128a200aa34bec7186517a0892bfefad7edcfd1e303f1d,61,2866,70,34.0,1,750.0,0.0,784.0,39.0,133.0,56,38
3029,91f4055a47a0bd6e79ac2fae10edf8e7d40c833fa9708632e1f43ad7959c2905,0,1079,144,45.0,1,0.0,0.0,757.0,-999.0,367.0,56,51
5937,17608a1c6333f45c3f75bcb5fbad2bd4c4a451dd5fbabc9bb0b2768ea3d7b0f4,93,1815,267,42.0,1,0.0,0.0,0.0,-999.0,0.0,56,38
1402,cada7fcb483e773f417e0a692be89c9b551ce8a1b0f32a28c6e31d6e09444f3b,0,27,241,76.0,1,0.0,0.0,0.0,-999.0,812.0,16,5
808,f84e877f84d54f4d3b30f00ce8841179d23528addaad29f2be92dca8f0dea08b,0,1777,119,35.0,1,0.0,0.0,0.0,-999.0,0.0,21,19
5623,800eef815aa3c59aefabb8747baf318f3a4bfc67780896ce6769892a0dc6cbd7,30,683,249,56.0,0,0.0,0.0,0.0,-999.0,138.0,56,38
122,2c7492560da14e598d6006e5d93c9821283231fe06e0c66926f9d277cac885be,30,915,136,38.0,1,624.0,0.0,433.0,35.0,12.0,16,24
1522,705c83dabdefad8f47c664423b660f7bc8e9120fa1c6d7fa1e3e9f198148dd37,0,1815,83,35.0,0,1945.25,0.0,658.0,142.0,668.0,16,20
3485,3b92a3c86769b37753fb832a48f1f1535c23060f3d8bc06cde5de740c9757155,0,452,300,38.0,0,997.5,0.0,461.0,101.0,404.0,56,38
4000,b49a7d33ec54e79f3ac56a6da50f2151c92cb0babc5bd196a536f034e201deaa,0,1379,229,31.0,0,923.14,0.0,488.0,53.0,137.0,56,26
2497,29c68d73a864f63237e7d055cdf0e150e627fe804adadc4169e65dcfbe0242bc,66,1511,256,63.0,0,0.0,0.0,0.0,-999.0,434.0,56,51
589,436444f1d2b4888bc63644db11fddea38b0069c704b56945646a14a8c7f2170e,0,694,17,28.0,0,501.28,0.0,0.0,49.0,573.0,55,61
5403,c8c58a619b8a3ecd2cb9ffd834f4228897d90842f3abe0c178ee55b42fbd04a3,33,2809,35,55.0,1,0.0,0.0,0.0,-999.0,256.0,56,38
1165,b41e36c632b46cf212fdb17d5de8a5799895d68941527dbb8b4a5a3adaf94fea,33,1815,24,57.0,1,0.0,0.0,0.0,-999.0,2.0,16,7
4247,660d52d6f2eb1e8c47b25f38a9f7b7919e0d449632fcd74c1588156339e711d3,30,3564,167,29.0,0,750.0,0.0,518.0,53.0,162.0,56,38
1804,226ca5d3e6a500f0a2672c799933c43237f2400cc62e951eba8a0a7c2b60d457,0,2059,213,78.0,0,0.0,0.0,0.0,-999.0,569.0,56,38
4935,44abb4b2f6c72cce5c5972ec2b7d481bc886234248bc2e00821f3b5ce5a0160c,0,919,17,40.0,1,958.0,0.0,632.0,44.0,334.0,55,61
4004,4217475a7415f4140eee4bc29dbfaa3d0e48e94dd0d08e6ce7becf02950b7e3b,60,1177,300,31.0,0,376.48,0.0,0.0,26.0,0.0,56,38
358,c32f465f03a58e74ead79c7fe64a149fa197ed2f5e2c13f8713fb0314f97d575,0,3563,146,48.0,1,0.0,0.0,0.0,-999.0,827.0,56,38
2597,2bc0574bb8ec39bd3d8e6de193425cc6f7f9695977405a218ede88fa259e1fb7,157,3564,35,56.0,1,0.0,0.0,0.0,-999.0,128.0,56,38
1487,28c2abba6a4cc107977c4e473b735a52e35cc231db41c0a993cea05a01b47a9b,180,1815,150,33.0,0,2556.91,0.0,721.0,88.0,0.0,16,8
738,21eece98240426a691bdb79e43ea4948f5c7c7dc44598515d891eb04963e2b81,59,25,29,74.0,0,0.0,0.0,0.0,-999.0,269.0,21,19
4828,daa96190f5bc4b8ab36b6a653458e72a9eac158255c42ab1a217826f661aefb6,0,196,303,57.0,1,0.0,0.0,0.0,-999.0,201.0,56,15
367,56a7ffd17279b701a42a1980b5080cd6c8c0a27903ecf97c77f9cee7789972a7,30,636,35,47.0,0,0.0,0.0,0.0,-999.0,157.0,56,38
2179,347a2ddde66b3207bb2d62e588c21e811154d3e52490f50a4c542fab3c6788c6,30,2870,232,58.0,0,0.0,0.0,0.0,-999.0,0.0,46,72
1295,8bc3de3dc34766e016972763b55c01b6ca40370ae94788da2db4d8a8d1c3064e,0,3564,83,43.0,1,0.0,0.0,774.0,-999.0,651.0,16,20
3142,e28179be3d59738c99eb9d6eeb1d8888f4bcc2bb421130579a976d2508d7a8ad,157,731,267,43.0,1,2533.38,0.0,697.0,87.0,326.0,56,38
3533,bf3a2e9794364773e996842220f2d5d4ced490cfc873f0df5cbccdb62addd563,121,1327,300,37.0,1,496.98,0.0,513.0,60.0,0.0,56,38
2298,d26d30b45ec450030c85cff9cf45dd6e00b7acf2b5721da953dd5fc10112e6eb,89,2490,175,31.0,1,600.0,0.0,653.0,32.0,0.0,42,31
1532,5d28a21e0a2b3762ff7f811647aabc4c8145de81a2427fa00992545123ed3486,0,1815,40,35.0,1,2645.0,0.0,819.0,146.0,649.0,16,6
3827,b1bc85044a13b6f3e1058e03068bed0a81995ea373bac9bf99b048a214596d10,0,488,10,33.0,0,0.0,0.0,783.0,-999.0,398.0,56,38
1687,925c612561c38ee12778cba61b04545e6f8205e7a1fd00a6d4f725bd06c6b54f,30,3564,10,25.0,1,2187.5,0.0,408.0,110.0,0.0,56,38
4011,6dbc392249c40f204918d2a1cf61bc12b34d9ae7028f463732d9e331e0969b58,121,2202,249,31.0,0,1000.0,0.0,554.0,53.0,0.0,56,38
1343,a64050fd9d8a00fedf8a2ec03bf23164c3efc03a45ed5549da51272b87841663,0,1360,27,41.0,1,630.0,0.0,694.0,40.0,0.0,56,26
121,dc235211a00db7ab6b4e37332dd2f73efad07d21f4532a5aab75a137a1f62ab3,29,2816,67,38.0,1,495.14,0.0,807.0,66.0,149.0,6,63
5266,85e05bbd65666f7038e91b9a608d056a073fbc5cdc6340734c34d2956a6e5b73,60,3284,216,30.0,0,1200.0,0.0,0.0,72.0,0.0,55,70
853,a0a8e6d510bd279697a125f147495bcca87cc822ec69a84e249a381016f25d91,30,450,216,31.0,1,1785.0,0.0,849.0,29.0,155.0,55,70
456,e18933aba3153f175dcc2bb53360307d61e74d0fa7137d2596f3219080970dea,180,1815,100,57.0,0,2800.0,0.0,578.0,137.0,0.0,19,41
4266,53f95d3011098cb4b20ae16d4e3fe6cb8a466454dd7de03c9f807c44a1f0fd18,544,3063,300,29.0,0,800.0,0.0,338.0,92.0,0.0,56,38
2721,13b9fe2c7b8dcd9563e31a885a3fe15ccf4c2522367cb78c8fa875d6a1b42b29,159,3367,256,51.0,1,0.0,0.0,0.0,-999.0,0.0,56,51
348,0a762eb8dba2a57722940f6ad09f8054a3a933935bfa5bbd414c5bf00d192c72,0,3048,305,39.0,0,0.0,0.0,0.0,-999.0,973.0,76,72
642,261cc6bbb3c56dc4ffee0528f91e1225b102687be6c5fd9e4f596c4d86e8ccab,89,675,37,61.0,0,1120.0,0.0,556.0,102.0,250.0,56,38
