codCliente,rangoEdad,rangoIngreso,flagGenero,flagLimaProvCliente,ubigeoCliente,rangoCtdProdAct,rangoCtdProdPas,rangoCtdProdSeg,flagBxi,saldoTcEntidad1,saldoTcEntidad2,saldoTcEntidad3,saldoTcEntidad4
12491,Rango4,Rango2,1,1,257,Rango1,Rango2,Rango1,1,Rango1,Rango5,Rango1,Rango1
9571,Rango5,Rango1,0,0,103,Rango1,Rango1,Rango1,0,Rango1,Rango1,Rango1,Rango1
6403,Rango6,Rango3,1,1,245,Rango1,Rango1,Rango1,1,Rango1,Rango1,Rango1,Rango1
24528,Rango4,Rango2,0,1,256,Rango1,Rango1,Rango1,1,,,,
20686,Rango3,Rango1,1,1,245,Rango2,Rango2,Rango2,1,Rango4,Rango1,Rango1,Rango1
28106,Rango3,Rango1,0,1,254,Rango1,Rango1,Rango1,0,Rango1,Rango1,Rango2,Rango1
15717,Rango2,Rango2,0,1,256,Rango1,Rango2,Rango1,1,Rango3,Rango3,Rango1,Rango5
28826,Rango4,Rango3,1,0,405,Rango1,Rango1,Rango1,1,Rango1,Rango1,Rango1,Rango1
25241,Rango4,Rango2,0,1,272,Rango1,Rango1,Rango1,1,,,,
6513,Rango6,Rango3,1,1,272,Rango1,Rango3,Rango1,0,,,,
8938,Rango6,Rango1,1,0,357,Rango1,Rango1,Rango1,1,Rango1,Rango1,Rango1,Rango1
14063,Rango4,Rango4,0,1,243,Rango1,Rango1,Rango1,1,Rango3,Rango4,Rango5,Rango1
11301,Rango5,Rango1,1,1,253,Rango1,Rango1,Rango1,1,Rango1,Rango1,Rango1,Rango4
19761,Rango2,Rango2,1,1,243,Rango1,Rango1,Rango1,1,Rango1,Rango1,Rango1,Rango1
4594,Rango6,Rango1,1,1,270,Rango1,Rango1,Rango1,0,,,,
5443,Rango4,Rango1,0,1,272,Rango1,Rango2,Rango1,1,Rango1,Rango1,Rango1,Rango1
8309,Rango3,Rango3,1,1,77,Rango1,Rango1,Rango1,1,Rango2,Rango1,Rango1,Rango2
19116,Rango2,Rango2,0,1,77,Rango1,Rango1,Rango1,1,Rango1,Rango2,Rango1,Rango5
21388,Rango6,Rango3,0,1,253,Rango1,Rango1,Rango1,0,Rango1,Rango1,Rango1,Rango3
15603,Rango6,Rango1,0,1,253,Rango1,Rango2,Rango1,1,Rango2,Rango1,Rango1,Rango1
29773,Rango5,Rango2,1,1,272,Rango1,Rango1,Rango1,0,Rango1,Rango1,Rango1,Rango1
5002,Rango5,Rango6,0,1,241,Rango2,Rango1,Rango2,1,Rango2,Rango2,Rango1,Rango1
2633,Rango6,Rango6,1,1,262,Rango1,Rango1,Rango2,1,Rango1,Rango3,Rango1,Rango1
27354,Rango2,,1,1,246,Rango1,Rango1,Rango1,0,,,,
3886,Rango4,Rango4,1,1,262,Rango1,Rango2,Rango2,1,Rango1,Rango1,Rango1,Rango1
29036,Rango1,Rango1,1,1,81,Rango1,Rango1,Rango1,1,,,,
17266,Rango3,Rango1,1,1,81,Rango1,Rango2,Rango1,1,Rango1,Rango1,Rango4,Rango1
11479,Rango4,Rango2,0,1,262,Rango1,Rango1,Rango1,1,Rango1,Rango1,Rango1,Rango2
10949,Rango3,Rango2,0,1,262,Rango1,Rango1,Rango1,1,Rango1,Rango1,Rango1,Rango1
2425,Rango5,Rango3,1,0,381,Rango3,Rango2,Rango2,0,Rango4,Rango1,Rango1,Rango6
9200,Rango4,Rango6,1,1,262,Rango1,Rango1,Rango2,1,Rango6,Rango1,Rango1,Rango1
14142,Rango2,Rango1,0,1,76,Rango1,Rango1,Rango1,1,Rango1,Rango1,Rango1,Rango1
29590,Rango2,Rango1,0,0,47,Rango1,Rango2,Rango1,1,Rango1,Rango1,Rango1,Rango1
4312,Rango6,Rango1,1,1,252,Rango1,Rango1,Rango1,1,Rango1,Rango2,Rango1,Rango1
14190,Rango5,Rango4,1,0,19,Rango1,Rango1,Rango1,1,Rango1,Rango1,Rango1,Rango1
4995,Rango5,Rango6,0,1,250,Rango1,Rango2,Rango1,0,Rango1,Rango1,Rango1,Rango1
27215,Rango1,Rango2,1,1,250,Rango1,Rango1,Rango1,1,,,,
18234,Rango1,Rango2,0,1,76,Rango1,Rango1,Rango1,1,Rango1,Rango1,Rango1,Rango1
5498,Rango6,Rango6,1,1,241,Rango2,Rango2,Rango1,1,Rango6,Rango2,Rango1,Rango1
3781,Rango5,Rango2,0,1,241,Rango1,Rango1,Rango1,1,Rango1,Rango1,Rango1,Rango3
25418,Rango3,Rango3,1,0,39,Rango1,Rango1,Rango1,1,Rango1,Rango1,Rango1,Rango1
23770,Rango5,Rango1,0,1,273,Rango1,Rango1,Rango1,1,Rango1,Rango1,Rango1,Rango1
16912,Rango4,Rango3,1,1,241,Rango1,Rango1,Rango2,0,,,,
25672,Rango3,Rango1,1,1,268,Rango1,Rango1,Rango1,0,,,,
14604,Rango6,Rango2,0,1,273,Rango1,Rango1,Rango1,1,,,,
9849,Rango4,Rango4,1,1,241,Rango1,Rango1,Rango1,1,,,,
27086,Rango5,Rango1,0,1,241,Rango1,Rango1,Rango1,1,Rango1,Rango1,Rango1,Rango1
2604,Rango6,Rango3,0,1,241,Rango1,Rango1,Rango1,0,Rango1,Rango1,Rango3,Rango5
8370,Rango3,Rango1,1,1,260,Rango1,Rango1,Rango1,1,Rango1,Rango1,Rango1,Rango1
6946,Rango6,Rango3,0,1,273,Rango1,Rango1,Rango2,1,Rango6,Rango4,Rango1,Rango1
15507,Rango2,Rango3,1,1,275,Rango1,Rango1,Rango2,1,Rango3,Rango1,Rango1,Rango3
14454,Rango3,Rango1,0,1,245,Rango1,Rango2,Rango1,1,Rango1,Rango1,Rango1,Rango5
14182,Rango3,Rango3,1,0,36,Rango1,Rango1,Rango2,1,Rango1,Rango3,Rango1,Rango1
4660,Rango6,Rango4,1,1,254,Rango1,Rango1,Rango1,1,Rango1,Rango1,Rango1,Rango1
20276,Rango1,Rango2,0,1,245,Rango1,Rango1,Rango1,1,Rango1,Rango1,Rango1,Rango1
8728,Rango3,Rango3,0,1,245,Rango1,Rango1,Rango1,1,,,,
12208,Rango3,Rango1,0,0,104,Rango1,Rango1,Rango1,0,Rango1,Rango1,Rango1,Rango1
7310,Rango6,Rango1,1,1,256,Rango1,Rango1,Rango2,1,Rango2,Rango1,Rango1,Rango1
2224,Rango5,Rango4,1,1,254,Rango1,Rango1,Rango1,0,Rango5,Rango1,Rango1,Rango1
4839,Rango5,Rango2,1,0,103,Rango1,Rango1,Rango1,0,Rango1,Rango1,Rango1,Rango1
16712,Rango2,Rango3,0,1,79,Rango1,Rango1,Rango1,1,Rango1,Rango3,Rango1,Rango6
15884,Rango4,Rango5,0,0,379,Rango2,Rango1,Rango2,1,Rango1,Rango1,Rango6,Rango1
9191,Rango6,Rango4,1,1,271,Rango2,Rango1,Rango1,1,Rango6,Rango2,Rango1,Rango1
1781,Rango6,Rango1,0,0,114,Rango1,Rango1,Rango1,1,Rango6,Rango3,Rango1,Rango6
29361,Rango1,Rango1,1,1,271,Rango1,Rango1,Rango2,1,Rango1,Rango1,Rango3,Rango1
4371,Rango5,Rango3,0,1,271,Rango1,Rango2,Rango1,1,Rango1,Rango1,Rango1,Rango1
14616,Rango6,,0,1,79,Rango1,Rango1,Rango1,0,,,,
29156,Rango5,Rango1,0,1,80,Rango1,Rango1,Rango1,0,Rango1,Rango2,Rango2,Rango1
59,Rango6,Rango4,1,1,271,Rango1,Rango1,Rango1,1,Rango1,Rango5,Rango1,Rango1
120,Rango6,Rango2,0,1,271,Rango1,Rango1,Rango1,1,Rango5,Rango1,Rango1,Rango3
615,Rango6,Rango3,1,1,79,Rango1,Rango1,Rango1,1,Rango1,Rango1,Rango1,Rango1
19576,Rango2,Rango1,0,1,255,Rango1,Rango1,Rango1,1,,,,
4822,Rango6,Rango6,0,1,79,Rango1,Rango3,Rango2,1,Rango2,Rango1,Rango1,Rango1
8375,Rango6,Rango6,1,1,271,Rango1,Rango2,Rango3,1,Rango2,Rango1,Rango1,Rango1
4000,Rango5,Rango1,1,1,255,Rango1,Rango2,Rango3,1,Rango2,Rango1,Rango1,Rango1
1758,Rango5,Rango6,0,1,271,Rango1,Rango3,Rango2,1,Rango6,Rango1,Rango5,Rango1
27577,Rango2,Rango3,1,1,271,Rango1,Rango2,Rango1,1,Rango1,Rango3,Rango4,Rango5
2832,Rango6,Rango5,0,1,79,Rango1,Rango1,Rango2,0,Rango1,Rango1,Rango1,Rango1
19800,Rango2,Rango1,1,1,255,Rango1,Rango3,Rango1,1,Rango1,Rango1,Rango1,Rango1
1518,Rango5,Rango6,0,1,271,Rango1,Rango3,Rango2,1,Rango6,Rango1,Rango3,Rango1
4333,Rango4,Rango4,1,1,255,Rango1,Rango1,Rango1,1,Rango1,Rango3,Rango1,Rango1
9026,Rango4,Rango4,0,1,271,Rango1,Rango2,Rango1,0,Rango1,Rango1,Rango1,Rango1
22692,Rango3,Rango1,1,1,248,Rango1,Rango2,Rango1,1,Rango1,Rango1,Rango1,Rango1
9376,Rango6,Rango4,0,1,281,Rango1,Rango1,Rango1,0,Rango1,Rango2,Rango1,Rango1
13802,Rango6,Rango1,1,1,251,Rango1,Rango1,Rango3,1,Rango4,Rango5,Rango1,Rango1
12557,Rango5,Rango4,0,1,276,Rango1,Rango1,Rango2,1,Rango1,Rango2,Rango1,Rango1
10367,Rango6,Rango1,1,0,185,Rango1,Rango1,Rango2,1,Rango1,Rango1,Rango1,Rango1
21054,Rango3,Rango1,0,1,81,Rango1,Rango1,Rango1,1,Rango3,Rango1,Rango1,Rango1
24439,Rango1,Rango1,0,1,262,Rango1,Rango1,Rango1,1,,,,
27623,Rango1,,0,1,262,Rango1,Rango1,Rango1,1,,,,
25392,Rango2,Rango1,1,0,392,Rango1,Rango1,Rango1,1,Rango1,Rango1,Rango1,Rango1
24093,Rango3,Rango2,1,0,327,Rango1,Rango1,Rango1,1,Rango1,Rango2,Rango1,Rango1
438,Rango6,Rango1,0,1,262,Rango1,Rango1,Rango1,0,Rango1,Rango1,Rango1,Rango1
26134,Rango4,Rango1,1,1,81,Rango1,Rango1,Rango1,1,Rango1,Rango1,Rango1,Rango1
28735,Rango2,Rango1,1,0,416,Rango1,Rango1,Rango1,1,Rango1,Rango1,Rango1,Rango1
16488,Rango4,Rango2,1,1,262,Rango1,Rango2,Rango1,1,,,,
20265,Rango2,Rango2,0,0,381,Rango1,Rango1,Rango2,1,,,,
29697,Rango5,Rango1,0,1,81,Rango1,Rango1,Rango1,0,Rango1,Rango1,Rango1,Rango1
25262,Rango2,Rango1,0,1,246,Rango1,Rango1,Rango1,1,,,,
18915,Rango2,Rango3,0,1,246,Rango1,Rango1,Rango2,1,,,,
9731,Rango5,Rango1,0,0,344,Rango1,Rango1,Rango2,1,Rango1,Rango2,Rango3,Rango1
307,Rango6,Rango6,1,1,262,Rango1,Rango2,Rango1,1,Rango1,Rango5,Rango6,Rango1
12129,Rango5,Rango2,1,0,344,Rango1,Rango1,Rango1,0,Rango1,Rango1,Rango1,Rango1
19954,Rango2,Rango6,1,1,262,Rango1,Rango1,Rango1,1,Rango5,Rango5,Rango1,Rango4
19106,Rango2,Rango3,0,0,344,Rango1,Rango2,Rango1,1,Rango1,Rango4,Rango1,Rango1
10870,Rango3,Rango1,0,0,41,Rango1,Rango1,Rango1,1,Rango1,Rango1,Rango1,Rango1
24044,Rango3,Rango2,1,0,19,Rango1,Rango2,Rango1,1,Rango1,Rango1,Rango1,Rango1
26007,Rango2,Rango1,1,1,250,Rango1,Rango1,Rango1,1,,,,
29543,Rango1,Rango1,0,1,250,Rango1,Rango1,Rango1,1,,,,
22693,Rango5,Rango2,0,1,252,Rango1,Rango2,Rango1,0,Rango1,Rango1,Rango1,Rango1
10980,Rango3,Rango1,1,0,212,Rango1,Rango1,Rango1,1,Rango6,Rango1,Rango1,Rango6
3718,Rango5,Rango3,0,1,250,Rango1,Rango1,Rango1,0,Rango1,Rango1,Rango1,Rango1
26800,Rango6,Rango1,0,1,76,Rango1,Rango1,Rango1,0,Rango4,Rango4,Rango1,Rango1
4889,Rango5,Rango1,1,0,193,Rango1,Rango1,Rango1,1,Rango1,Rango1,Rango1,Rango1
27669,Rango2,Rango1,0,1,250,Rango1,Rango2,Rango1,0,Rango1,Rango1,Rango2,Rango1
24983,Rango1,Rango1,1,1,252,Rango1,Rango1,Rango1,0,,,,
24240,Rango2,Rango1,0,0,47,Rango1,Rango1,Rango2,1,Rango5,Rango1,Rango1,Rango1
9579,Rango5,Rango5,1,1,250,Rango1,Rango3,Rango1,1,Rango2,Rango1,Rango1,Rango1
3541,Rango5,Rango4,1,1,76,Rango1,Rango2,Rango2,1,Rango1,Rango1,Rango1,Rango1
21753,Rango4,Rango1,0,1,76,Rango1,Rango1,Rango1,1,Rango1,Rango1,Rango1,Rango1
6771,Rango4,Rango1,0,0,193,Rango3,Rango2,Rango2,1,Rango4,Rango1,Rango1,Rango1
29365,Rango2,Rango1,0,1,252,Rango1,Rango1,Rango1,1,Rango1,Rango2,Rango1,Rango1
7158,Rango5,Rango3,0,0,212,Rango1,Rango2,Rango1,0,Rango1,Rango1,Rango1,Rango1
1808,Rango6,Rango1,0,0,212,Rango2,Rango1,Rango1,1,Rango6,Rango2,Rango2,Rango5
4424,Rango5,Rango1,1,1,250,Rango1,Rango1,Rango1,1,,,,
21069,Rango6,Rango2,1,1,76,Rango1,Rango1,Rango1,1,Rango1,Rango1,Rango1,Rango1
15351,Rango1,Rango1,1,1,275,Rango1,Rango1,Rango1,1,,,,
19330,Rango2,Rango1,1,1,275,Rango1,Rango2,Rango1,1,Rango1,Rango1,Rango1,Rango1
13399,Rango6,,0,1,257,Rango1,Rango1,Rango1,1,,,,
22043,Rango2,Rango1,1,1,275,Rango1,Rango2,Rango1,1,Rango1,Rango1,Rango1,Rango1
18975,Rango5,,0,1,275,Rango1,Rango1,Rango1,0,,,,
14261,Rango2,Rango1,1,1,275,Rango1,Rango2,Rango1,1,Rango1,Rango1,Rango1,Rango1
18152,Rango2,Rango3,0,1,275,Rango1,Rango1,Rango1,1,Rango2,Rango1,Rango1,Rango2
8870,Rango4,Rango2,1,1,257,Rango1,Rango1,Rango2,1,Rango1,Rango1,Rango1,Rango1
29349,Rango1,Rango2,0,1,257,Rango1,Rango1,Rango1,1,Rango1,Rango1,Rango1,Rango1
29009,Rango1,Rango3,1,0,370,Rango1,Rango1,Rango1,0,Rango1,Rango1,Rango1,Rango1
24293,Rango3,Rango2,1,1,275,Rango1,Rango2,Rango2,1,,,,
19718,Rango2,Rango2,0,1,257,Rango1,Rango1,Rango1,1,Rango1,Rango2,Rango1,Rango5
8286,Rango3,Rango1,0,1,244,Rango1,Rango1,Rango1,1,Rango2,Rango1,Rango6,Rango1
20497,Rango3,Rango3,1,1,275,Rango1,Rango1,Rango2,1,Rango2,Rango1,Rango2,Rango4
4083,Rango5,Rango1,1,1,283,Rango1,Rango1,Rango2,1,Rango2,Rango1,Rango1,Rango6
24907,Rango4,Rango1,0,1,257,Rango1,Rango1,Rango1,0,Rango1,Rango1,Rango1,Rango1
10893,Rango5,Rango4,1,1,275,Rango1,Rango1,Rango2,0,Rango1,Rango1,Rango1,Rango1
18790,Rango5,Rango1,0,1,257,Rango1,Rango1,Rango1,1,Rango1,Rango3,Rango4,Rango1
21580,Rango4,Rango3,1,0,186,Rango1,Rango2,Rango1,1,Rango3,Rango1,Rango1,Rango1
5283,Rango3,Rango4,0,1,279,Rango1,Rango3,Rango2,1,Rango1,Rango2,Rango3,Rango1
6969,Rango6,,0,1,262,Rango1,Rango1,Rango1,0,,,,
19643,Rango2,Rango3,1,0,416,Rango1,Rango1,Rango1,1,Rango3,Rango1,Rango6,Rango6
18271,Rango2,Rango4,0,1,262,Rango1,Rango2,Rango2,1,Rango3,Rango1,Rango1,Rango1
7512,Rango4,Rango3,0,1,262,Rango1,Rango1,Rango1,1,Rango1,Rango1,Rango1,Rango1
8836,Rango6,Rango4,0,1,262,Rango1,Rango1,Rango1,1,Rango1,Rango1,Rango1,Rango1
3976,Rango6,Rango6,1,0,344,Rango1,Rango2,Rango3,1,Rango1,Rango1,Rango1,Rango1
3465,Rango5,Rango4,1,0,392,Rango1,Rango1,Rango1,1,Rango1,Rango1,Rango1,Rango6
29476,Rango2,Rango1,0,1,250,Rango1,Rango1,Rango2,1,,,,
16778,Rango3,Rango1,1,1,307,Rango1,Rango1,Rango1,1,Rango1,Rango1,Rango1,Rango1
911,Rango6,Rango6,1,0,211,Rango1,Rango1,Rango2,1,Rango4,Rango1,Rango1,Rango1
21754,Rango1,Rango1,0,1,250,Rango1,Rango2,Rango1,1,,,,
17134,Rango2,Rango1,1,1,252,Rango1,Rango1,Rango1,1,Rango1,Rango1,Rango1,Rango1
27408,Rango1,Rango1,1,1,76,Rango1,Rango1,Rango1,1,,,,
22263,Rango3,Rango4,0,0,390,Rango1,Rango1,Rango3,1,Rango4,Rango1,Rango1,Rango1
19090,Rango5,Rango3,1,1,79,Rango1,Rango1,Rango1,1,Rango2,Rango1,Rango1,Rango4
1537,Rango5,Rango1,1,1,79,Rango1,Rango1,Rango1,1,,,,
6701,Rango4,Rango6,1,1,271,Rango1,Rango1,Rango1,0,Rango6,Rango1,Rango1,Rango1
5242,Rango4,Rango3,0,1,255,Rango1,Rango2,Rango1,1,Rango1,Rango1,Rango1,Rango1
28670,Rango3,,1,1,271,Rango1,Rango1,Rango1,1,,,,
8521,Rango4,Rango2,0,1,255,Rango1,Rango1,Rango1,0,Rango1,Rango1,Rango1,Rango1
23226,Rango2,Rango6,1,0,114,Rango1,Rango2,Rango1,1,Rango1,Rango1,Rango1,Rango1
7059,Rango4,Rango2,1,0,379,Rango1,Rango1,Rango1,1,Rango1,Rango1,Rango1,Rango3
21238,Rango4,Rango4,1,1,271,Rango1,Rango1,Rango1,1,Rango4,Rango4,Rango3,Rango1
6411,Rango5,Rango6,1,1,271,Rango2,Rango1,Rango2,1,Rango6,Rango2,Rango1,Rango6
4413,Rango5,Rango3,0,1,79,Rango1,Rango1,Rango1,1,Rango3,Rango1,Rango1,Rango1
2087,Rango6,Rango6,0,1,280,Rango1,Rango1,Rango1,1,Rango3,Rango5,Rango1,Rango1
12558,Rango5,Rango1,1,1,280,Rango1,Rango1,Rango1,1,Rango1,Rango1,Rango1,Rango1
313,Rango6,Rango6,1,1,280,Rango2,Rango1,Rango1,1,Rango4,Rango2,Rango4,Rango6
641,Rango6,Rango4,0,1,280,Rango1,Rango1,Rango1,0,Rango6,Rango2,Rango1,Rango1
28131,Rango5,Rango3,0,1,280,Rango1,Rango1,Rango1,1,Rango1,Rango1,Rango1,Rango1
12896,Rango4,Rango3,1,1,280,Rango1,Rango1,Rango2,1,Rango1,Rango1,Rango1,Rango1
5213,Rango6,Rango3,1,1,280,Rango1,Rango1,Rango2,1,Rango5,Rango2,Rango1,Rango1
22925,Rango5,Rango1,1,1,280,Rango1,Rango1,Rango1,1,Rango3,Rango1,Rango1,Rango1
18235,Rango3,Rango3,1,1,280,Rango1,Rango1,Rango2,1,Rango1,Rango1,Rango1,Rango1
10450,Rango4,Rango6,1,1,261,Rango3,Rango2,Rango1,1,Rango1,Rango5,Rango1,Rango1
89,Rango6,Rango6,1,1,280,Rango1,Rango1,Rango3,1,Rango6,Rango3,Rango1,Rango6
6640,Rango5,Rango6,0,1,280,Rango1,Rango2,Rango2,1,Rango5,Rango1,Rango1,Rango1
10528,Rango6,Rango4,1,1,280,Rango1,Rango1,Rango2,0,Rango1,Rango1,Rango1,Rango1
24038,Rango2,Rango3,1,1,280,Rango1,Rango1,Rango1,1,Rango1,Rango1,Rango2,Rango1
1111,Rango6,Rango3,0,1,261,Rango1,Rango2,Rango1,0,Rango1,Rango1,Rango1,Rango1
6999,Rango6,Rango3,0,1,271,Rango1,Rango1,Rango1,1,Rango1,Rango1,Rango1,Rango1
28849,Rango5,,1,1,271,Rango1,Rango1,Rango1,1,,,,
7958,Rango5,Rango4,1,1,255,Rango1,Rango2,Rango2,1,Rango1,Rango1,Rango1,Rango1
26839,Rango3,Rango4,1,1,271,Rango1,Rango2,Rango2,1,Rango1,Rango1,Rango1,Rango4
12111,Rango4,Rango1,0,0,114,Rango1,Rango1,Rango1,1,Rango1,Rango1,Rango1,Rango1
4168,Rango4,Rango3,1,1,255,Rango1,Rango1,Rango1,1,Rango1,Rango1,Rango1,Rango1
3860,Rango5,Rango5,0,1,271,Rango1,Rango1,Rango1,1,Rango1,Rango1,Rango2,Rango1
441,Rango6,Rango1,0,1,255,Rango1,Rango2,Rango2,1,Rango6,Rango1,Rango6,Rango1
28007,Rango3,Rango1,1,1,255,Rango1,Rango1,Rango1,1,,,,
29919,Rango1,,1,1,255,Rango1,Rango2,Rango1,1,,,,
15669,Rango3,Rango2,1,0,114,Rango1,Rango2,Rango1,1,Rango1,Rango1,Rango1,Rango1
12724,Rango4,Rango3,1,0,60,Rango1,Rango1,Rango1,1,Rango1,Rango1,Rango1,Rango1
12992,Rango3,Rango1,0,1,255,Rango1,Rango3,Rango1,1,Rango1,Rango1,Rango1,Rango1
1718,Rango6,Rango6,1,1,255,Rango1,Rango1,Rango2,1,Rango5,Rango1,Rango1,Rango1
10016,Rango4,,1,1,262,Rango1,Rango1,Rango1,1,Rango1,Rango1,Rango5,Rango1
4441,Rango4,Rango1,1,0,416,Rango1,Rango2,Rango2,1,Rango3,Rango1,Rango1,Rango1
11519,Rango4,Rango2,0,1,262,Rango1,Rango2,Rango2,1,Rango2,Rango1,Rango1,Rango1
2250,Rango6,Rango3,0,1,262,Rango1,Rango2,Rango1,0,Rango1,Rango4,Rango1,Rango1
24277,Rango1,Rango1,1,1,250,Rango1,Rango2,Rango1,1,,,,
11791,Rango4,Rango2,1,1,76,Rango1,Rango1,Rango1,1,Rango1,Rango1,Rango5,Rango6
14583,Rango4,Rango2,0,0,212,Rango1,Rango1,Rango1,1,Rango1,Rango2,Rango1,Rango1
20433,Rango3,Rango4,1,0,212,Rango1,Rango1,Rango2,1,Rango1,Rango1,Rango1,Rango1
9364,Rango4,Rango3,0,1,76,Rango1,Rango1,Rango1,1,Rango1,Rango1,Rango1,Rango1
5805,Rango4,Rango1,0,1,76,Rango1,Rango2,Rango1,1,Rango1,Rango3,Rango1,Rango3
10020,Rango4,Rango1,1,0,41,Rango1,Rango1,Rango2,1,Rango1,Rango1,Rango1,Rango1
24942,Rango2,Rango2,0,0,212,Rango1,Rango2,Rango2,1,,,,
4429,Rango6,Rango4,0,1,76,Rango1,Rango2,Rango1,1,Rango1,Rango2,Rango1,Rango1
24493,Rango2,Rango1,1,1,76,Rango1,Rango1,Rango1,1,Rango1,Rango1,Rango1,Rango1
18438,Rango4,Rango2,0,1,76,Rango1,Rango1,Rango1,1,Rango1,Rango1,Rango1,Rango1
6998,Rango6,Rango4,1,0,47,Rango1,Rango2,Rango1,1,,,,
9692,Rango4,Rango2,0,1,252,Rango1,Rango1,Rango1,0,,,,
28924,Rango1,,1,1,253,Rango1,Rango2,Rango1,1,Rango1,Rango1,Rango1,Rango1
13170,Rango4,Rango3,1,1,272,Rango1,Rango1,Rango2,0,Rango3,Rango1,Rango6,Rango1
7528,Rango5,Rango2,1,1,77,Rango1,Rango3,Rango1,1,Rango4,Rango1,Rango1,Rango1
28380,Rango2,Rango2,0,1,243,Rango1,Rango1,Rango1,1,Rango1,Rango1,Rango1,Rango1
15723,Rango2,Rango1,0,1,272,Rango1,Rango1,Rango1,1,,,,
12843,Rango4,Rango1,1,1,272,Rango1,Rango2,Rango1,1,Rango1,Rango1,Rango1,Rango1
2892,Rango6,Rango6,1,1,272,Rango1,Rango2,Rango1,1,Rango6,Rango2,Rango1,Rango1
27035,Rango2,Rango3,1,0,88,Rango1,Rango1,Rango1,1,Rango2,Rango1,Rango1,Rango1
6623,Rango3,Rango6,0,1,77,Rango1,Rango1,Rango2,1,Rango4,Rango1,Rango1,Rango1
6586,Rango6,Rango3,1,1,253,Rango1,Rango3,Rango1,0,Rango1,Rango1,Rango1,Rango1
639,Rango6,Rango6,0,1,270,Rango1,Rango2,Rango2,1,Rango1,Rango1,Rango1,Rango1
5949,Rango6,Rango6,1,1,270,Rango1,Rango1,Rango1,1,Rango1,Rango4,Rango1,Rango1
13604,Rango6,Rango3,1,1,243,Rango1,Rango2,Rango2,0,Rango3,Rango2,Rango1,Rango1
19304,Rango2,Rango1,0,1,257,Rango1,Rango1,Rango1,1,,,,
9244,Rango4,Rango1,0,1,275,Rango1,Rango1,Rango1,1,Rango1,Rango1,Rango1,Rango1
27293,Rango3,Rango1,0,1,275,Rango1,Rango1,Rango1,1,Rango1,Rango4,Rango1,Rango1
8024,Rango4,Rango3,1,1,283,Rango1,Rango2,Rango1,1,Rango4,Rango1,Rango1,Rango1
15842,Rango5,Rango2,0,1,257,Rango1,Rango1,Rango1,1,,,,
11267,Rango4,Rango3,0,0,148,Rango1,Rango2,Rango1,1,Rango1,Rango1,Rango1,Rango1
2992,Rango5,Rango1,0,1,275,Rango1,Rango2,Rango1,1,Rango1,Rango1,Rango1,Rango1
9975,Rango3,Rango3,1,1,257,Rango1,Rango2,Rango1,1,,,,
10299,Rango4,Rango1,0,1,257,Rango1,Rango1,Rango1,1,Rango1,Rango1,Rango1,Rango1
9865,Rango6,Rango2,0,1,244,Rango1,Rango3,Rango2,1,Rango2,Rango1,Rango1,Rango1
20109,Rango2,Rango1,0,0,145,Rango1,Rango2,Rango1,1,Rango1,Rango1,Rango1,Rango1
27311,Rango2,Rango1,0,1,283,Rango1,Rango1,Rango1,1,Rango1,Rango2,Rango1,Rango1
22720,Rango3,Rango3,1,0,145,Rango1,Rango1,Rango1,1,Rango1,Rango1,Rango1,Rango1
12780,Rango5,Rango5,1,0,145,Rango1,Rango1,Rango1,1,Rango1,Rango1,Rango1,Rango1
25898,Rango2,Rango3,0,0,145,Rango1,Rango1,Rango1,0,Rango3,Rango1,Rango1,Rango1
9214,Rango4,Rango3,0,1,244,Rango2,Rango2,Rango1,1,Rango3,Rango1,Rango1,Rango5
11092,Rango5,Rango1,0,1,275,Rango1,Rango1,Rango1,1,Rango3,Rango5,Rango1,Rango1
21438,Rango2,Rango2,0,1,257,Rango1,Rango2,Rango1,1,Rango1,Rango1,Rango2,Rango1
29121,Rango1,,1,1,257,Rango1,Rango3,Rango1,1,Rango3,Rango1,Rango1,Rango1
10294,Rango4,Rango3,1,1,257,Rango1,Rango1,Rango1,1,Rango1,Rango1,Rango1,Rango1
1390,Rango6,Rango4,1,1,275,Rango1,Rango1,Rango1,1,Rango1,Rango1,Rango3,Rango1
15505,Rango4,Rango3,0,1,257,Rango1,Rango1,Rango1,1,,,,
8857,Rango5,Rango3,0,1,241,Rango1,Rango1,Rango1,1,Rango3,Rango1,Rango1,Rango3
4671,Rango5,Rango3,0,1,260,Rango1,Rango1,Rango1,1,Rango1,Rango1,Rango1,Rango1
6447,Rango5,Rango3,1,0,198,Rango1,Rango2,Rango1,1,Rango2,Rango1,Rango1,Rango1
28984,Rango2,Rango1,1,1,273,Rango1,Rango1,Rango1,1,,,,
833,Rango5,Rango1,0,1,252,Rango1,Rango1,Rango1,0,Rango1,Rango1,Rango1,Rango2
20576,Rango2,Rango2,1,1,252,Rango1,Rango2,Rango1,0,,,,
5303,Rango5,Rango3,0,1,252,Rango1,Rango2,Rango1,0,,,,
29083,Rango3,Rango1,0,1,250,Rango1,Rango1,Rango1,1,Rango1,Rango1,Rango1,Rango1
1645,Rango5,Rango6,0,0,19,Rango1,Rango1,Rango1,1,Rango1,Rango1,Rango1,Rango1
2481,Rango6,Rango2,1,1,250,Rango1,Rango1,Rango1,1,Rango1,Rango1,Rango1,Rango1
